MUNICIPIO;QUANTIDADE
420253 Bom Jesus;43
420257 Bom Jesus do Oeste;31
420260 Bom Retiro;120
420245 Bombinhas;195
420270 Botuverá;48
420280 Braço do Norte;523
420285 Braço do Trombudo;37
420287 Brunópolis;37
420290 Brusque;1490
420300 Caçador;842
420310 Caibi;106
420315 Calmon;43
420320 Camboriú;597
420330 Campo Alegre;157
420340 Campo Belo do Sul;86
420350 Campo Erê;165
420360 Campos Novos;419
420370 Canelinha;101
420380 Canoinhas;760
420325 Capão Alto;33
420390 Capinzal;187
420395 Capivari de Baixo;182
420400 Catanduvas;103
420410 Caxambu do Sul;81
420415 Celso Ramos;31
420417 Cerro Negro;34
420419 Chapadão do Lageado;42
420420 Chapecó;4558
420425 Cocal do Sul;262
420430 Concórdia;1505
420435 Cordilheira Alta;37
420440 Coronel Freitas;95
420445 Coronel Martins;28
420455 Correia Pinto;142
420450 Corupá;191
420460 Criciúma;3755
420470 Cunha Porã;167
420475 Cunhataí;25
420480 Curitibanos;836
420490 Descanso;106
420500 Dionísio Cerqueira;259
420510 Dona Emma;38
420515 Doutor Pedrinho;32
420517 Entre Rios;42
420519 Ermo;34
420520 Erval Velho;42
420530 Faxinal dos Guedes;147
420535 Flor do Sertão;29
420540 Florianópolis;12605
420543 Formosa do Sul;31
420545 Forquilhinha;204
420550 Fraiburgo;421
420555 Frei Rogério;26
420560 Galvão;50
420570 Garopaba;331
420580 Garuva;160
420590 Gaspar;567
420600 Governador Celso Ramos;187
420610 Grão Pará;63
420620 Gravatal;105
420630 Guabiruba;143
420640 Guaraciaba;133
420650 Guaramirim;389
420660 Guarujá do Sul;80
420665 Guatambú;42
420670 Herval d'Oeste;190
420675 Ibiam;22
420680 Ibicaré;49
420690 Ibirama;479
420700 Içara;595
420710 Ilhota;85
420720 Imaruí;101
420730 Imbituba;529
420740 Imbuia;71
420750 Indaial;691
420757 Iomerê;46
420760 Ipira;72
420765 Iporã do Oeste;139
420768 Ipuaçu;88
420770 Ipumirim;78
420775 Iraceminha;57
420780 Irani;135
420785 Irati;33
420790 Irineópolis;91
420800 Itá;112
420810 Itaiópolis;287
420820 Itajaí;5237
420830 Itapema;675
420840 Itapiranga;158
420845 Itapoá;207
420850 Ituporanga;460
420860 Jaborá;66
420870 Jacinto Machado;112
420880 Jaguaruna;217
420890 Jaraguá do Sul;3031
420895 Jardinópolis;32
420900 Joaçaba;1203
420910 Joinville;12006
420915 José Boiteux;59
420917 Jupiá;36
420920 Lacerdópolis;18
420930 Lages;2965
420940 Laguna;460
420945 Lajeado Grande;25
420950 Laurentino;39
420960 Lauro Muller;218
420970 Lebon Régis;100
420980 Leoberto Leal;36
420985 Lindóia do Sul;63
420990 Lontras;111
421000 Luiz Alves;173
421003 Luzerna;105
421005 Macieira;33
421010 Mafra;955
421020 Major Gercino;35
421030 Major Vieira;83
421040 Maracajá;42
421050 Maravilha;444
421055 Marema;29
421060 Massaranduba;211
421070 Matos Costa;54
421080 Meleiro;108
421085 Mirim Doce;21
421090 Modelo;71
421100 Mondaí;151
421105 Monte Carlo;71
421110 Monte Castelo;86
421120 Morro da Fumaça;236
421125 Morro Grande;31
421130 Navegantes;497
421140 Nova Erechim;75
421145 Nova Itaberaba;51
421150 Nova Trento;195
421160 Nova Veneza;215
421165 Novo Horizonte;26
421170 Orleans;290
421175 Otacílio Costa;176
421180 Ouro;46
421185 Ouro Verde;31
421187 Paial;35
421189 Painel;36
421190 Palhoça;1476
421200 Palma Sola;132
421205 Palmeira;33
421210 Palmitos;245
421220 Papanduva;200
421223 Paraíso;51
421225 Passo de Torres;65
421227 Passos Maia;46
421230 Paulo Lopes;79
421240 Pedras Grandes;39
421250 Penha;233
421260 Peritiba;55
421265 Pescaria Brava;83
421270 Petrolândia;62
421290 Pinhalzinho;291
421300 Pinheiro Preto;36
421310 Piratuba;70
421315 Planalto Alegre;41
421320 Pomerode;398
421330 Ponte Alta;51
421335 Ponte Alta do Norte;29
421340 Ponte Serrada;128
421350 Porto Belo;231
421360 Porto União;586
421370 Pouso Redondo;181
421380 Praia Grande;138
421390 Presidente Castello Branco;22
421400 Presidente Getúlio;190
421410 Presidente Nereu;29
421415 Princesa;32
421420 Quilombo;166
421430 Rancho Queimado;46
421440 Rio das Antas;53
421450 Rio do Campo;64
421460 Rio do Oeste;50
421480 Rio do Sul;1243
421470 Rio dos Cedros;100
421490 Rio Fortuna;85
421500 Rio Negrinho;355
421505 Rio Rufino;33
421507 Riqueza;52
421510 Rodeio;100
421520 Romelândia;51
421530 Salete;86
421535 Saltinho;33
421540 Salto Veloso;49
421545 Sangão;88
421550 Santa Cecília;167
421555 Santa Helena;31
421560 Santa Rosa de Lima;32
421565 Santa Rosa do Sul;79
421567 Santa Terezinha;70
421568 Santa Terezinha do Progresso;37
421569 Santiago do Sul;21
421570 Santo Amaro da Imperatriz;330
421580 São Bento do Sul;977
421575 São Bernardino;27
421590 São Bonifácio;61
421600 São Carlos;140
421605 São Cristovão do Sul;44
421610 São Domingos;115
421620 São Francisco do Sul;462
421630 São João Batista;230
421635 São João do Itaperiú;59
421625 São João do Oeste;72
421640 São João do Sul;60
421650 São Joaquim;359
421660 São José;3183
421670 São José do Cedro;193
421680 São José do Cerrito;54
421690 São Lourenço do Oeste;288
421700 São Ludgero;84
421710 São Martinho;48
421715 São Miguel da Boa Vista;23
421720 São Miguel do Oeste;885
421725 São Pedro de Alcântara;143
421730 Saudades;90
421740 Schroeder;115
421750 Seara;200
421755 Serra Alta;34
421760 Siderópolis;131
421770 Sombrio;307
421775 Sul Brasil;30
421780 Taió;165
421790 Tangará;131
421795 Tigrinhos;32
421800 Tijucas;480
421810 Timbé do Sul;81
421820 Timbó;536
421825 Timbó Grande;50
421830 Três Barras;263
421835 Treviso;62
421840 Treze de Maio;95
421850 Treze Tílias;57
421860 Trombudo Central;124
421870 Tubarão;2221
421875 Tunápolis;96
421880 Turvo;136
421885 União do Oeste;29
421890 Urubici;96
421895 Urupema;26
421900 Urussanga;278
421910 Vargeão;49
421915 Vargem;26
421917 Vargem Bonita;48
421920 Vidal Ramos;74
421930 Videira;722
421935 Vitor Meireles;53
421940 Witmarsum;66
421950 Xanxerê;1020
421960 Xavantina;47
421970 Xaxim;316
421985 Zortéa;22
430003 Aceguá;71
430005 Água Santa;84
430010 Agudo;139
430020 Ajuricaba;120
430030 Alecrim;89
430040 Alegrete;1122
430045 Alegria;57
430047 Almirante Tamandaré do Sul;33
430050 Alpestre;88
430055 Alto Alegre;29
430057 Alto Feliz;32
430060 Alvorada;1108
430063 Amaral Ferrador;40
430064 Ametista do Sul;83
430066 André da Rocha;28
430070 Anta Gorda;89
430080 Antônio Prado;240
430085 Arambaré;63
430087 Araricá;94
430090 Aratiba;92
430100 Arroio do Meio;381
430107 Arroio do Padre;58
430105 Arroio do Sal;149
430120 Arroio do Tigre;184
430110 Arroio dos Ratos;118
430130 Arroio Grande;157
430140 Arvorezinha;121
430150 Augusto Pestana;119
430155 Áurea;40
430160 Bagé;1448
430163 Balneário Pinhal;247
430165 Barão;76
430170 Barão de Cotegipe;62
430175 Barão do Triunfo;38
430185 Barra do Guarita;28
430187 Barra do Quaraí;53
430190 Barra do Ribeiro;112
430192 Barra do Rio Azul;27
430195 Barra Funda;34
430180 Barracão;65
430200 Barros Cassal;99
430205 Benjamin Constant do Sul;46
430210 Bento Gonçalves;1442
430215 Boa Vista das Missões;37
430220 Boa Vista do Buricá;109
430222 Boa Vista do Cadeado;46
430223 Boa Vista do Incra;26
430225 Boa Vista do Sul;20
430230 Bom Jesus;125
430235 Bom Princípio;142
430237 Bom Progresso;28
430240 Bom Retiro do Sul;153
430245 Boqueirão do Leão;91
430250 Bossoroca;75
430258 Bozano;35
430260 Braga;39
430265 Brochier;47
430270 Butiá;200
430280 Caçapava do Sul;302
430290 Cacequi;147
430300 Cachoeira do Sul;1517
430310 Cachoeirinha;1379
430320 Cacique Doble;79
430330 Caibaté;77
430340 Caiçara;70
430350 Camaquã;769
430355 Camargo;46
430360 Cambará do Sul;88
430367 Campestre da Serra;31
430370 Campina das Missões;105
430380 Campinas do Sul;73
430390 Campo Bom;795
430400 Campo Novo;50
430410 Campos Borges;43
430420 Candelária;317
430430 Cândido Godói;108
430435 Candiota;95
430440 Canela;423
430450 Canguçu;336
430460 Canoas;5484
430461 Canudos do Vale;27
430462 Capão Bonito do Sul;38
430463 Capão da Canoa;905
430465 Capão do Cipó;35
430466 Capão do Leão;147
430468 Capela de Santana;107
430469 Capitão;33
430467 Capivari do Sul;56
430471 Caraá;58
430470 Carazinho;859
430480 Carlos Barbosa;300
430485 Carlos Gomes;23
430490 Casca;146
430495 Caseiros;33
430500 Catuípe;115
430510 Caxias do Sul;8167
430511 Centenário;31
430512 Cerrito;31
430513 Cerro Branco;66
430515 Cerro Grande;27
430517 Cerro Grande do Sul;77
430520 Cerro Largo;178
430530 Chapada;105
430535 Charqueadas;458
430537 Charrua;40
430540 Chiapetta;65
430543 Chuí;70
430544 Chuvisca;40
430545 Cidreira;120
430550 Ciríaco;63
430558 Colinas;43
430560 Colorado;54
430570 Condor;70
430580 Constantina;122
430583 Coqueiro Baixo;24
430585 Coqueiros do Sul;34
430587 Coronel Barros;30
430590 Coronel Bicaco;93
430593 Coronel Pilar;14
430595 Cotiporã;33
430597 Coxilha;42
430600 Crissiumal;202
430605 Cristal;78
430607 Cristal do Sul;34
430610 Cruz Alta;1137
430613 Cruzaltense;32
430620 Cruzeiro do Sul;125
430630 David Canabarro;98
430632 Derrubadas;36
430635 Dezesseis de Novembro;28
430637 Dilermando de Aguiar;41
430640 Dois Irmãos;409
430642 Dois Irmãos das Missões;29
430645 Dois Lajeados;51
430650 Dom Feliciano;93
430660 Dom Pedrito;425
430655 Dom Pedro de Alcântara;45
430670 Dona Francisca;31
430673 Doutor Maurício Cardoso;61
430675 Doutor Ricardo;28
430676 Eldorado do Sul;220
430680 Encantado;420
430690 Encruzilhada do Sul;226
430692 Engenho Velho;33
430695 Entre Rios do Sul;33
430693 Entre-Ijuís;94
430697 Erebango;44
430700 Erechim;1805
430705 Ernestina;37
430720 Erval Grande;54
430730 Erval Seco;81
430740 Esmeralda;39
430745 Esperança do Sul;32
430750 Espumoso;192
430755 Estação;69
430760 Estância Velha;464
430770 Esteio;1201
430780 Estrela;763
430781 Estrela Velha;46
430783 Eugênio de Castro;28
430786 Fagundes Varela;27
430790 Farroupilha;704
430800 Faxinal do Soturno;439
430805 Faxinalzinho;28
430807 Fazenda Vilanova;46
430810 Feliz;201
430820 Flores da Cunha;299
430825 Floriano Peixoto;26
430830 Fontoura Xavier;106
430840 Formigueiro;60
430843 Forquetinha;39
430845 Fortaleza dos Valos;69
430850 Frederico Westphalen;468
430860 Garibaldi;282
430865 Garruchos;30
430870 Gaurama;79
430880 General Câmara;68
430885 Gentil;39
430890 Getúlio Vargas;226
430900 Giruá;340
430905 Glorinha;65
430910 Gramado;696
430912 Gramado dos Loureiros;43
430915 Gramado Xavier;38
430920 Gravataí;2669
430925 Guabiju;27
430930 Guaíba;636
430940 Guaporé;317
430950 Guarani das Missões;95
430955 Harmonia;47
430710 Herval;68
430957 Herveiras;30
430960 Horizontina;246
430965 Hulha Negra;47
430970 Humaitá;52
430975 Ibarama;38
430980 Ibiaçá;58
430990 Ibiraiaras;70
430995 Ibirapuitã;41
431000 Ibirubá;293
431010 Igrejinha;532
431020 Ijuí;2248
431030 Ilópolis;75
431033 Imbé;211
431036 Imigrante;40
431040 Independência;60
431041 Inhacorá;30
431043 Ipê;43
431046 Ipiranga do Sul;22
431050 Iraí;112
431053 Itaara;28
431055 Itacurubi;31
431057 Itapuca;27
431060 Itaqui;349
431065 Itati;37
431070 Itatiba do Sul;41
431075 Ivorá;30
431080 Ivoti;224
431085 Jaboticaba;108
431087 Jacuizinho;36
431090 Jacutinga;46
431100 Jaguarão;260
431110 Jaguari;108
431112 Jaquirana;41
431113 Jari;32
431115 Jóia;69
431120 Júlio de Castilhos;268
431123 Lagoa Bonita do Sul;30
431127 Lagoa dos Três Cantos;30
431130 Lagoa Vermelha;298
431125 Lagoão;44
431140 Lajeado;2345
431142 Lajeado do Bugre;27
431150 Lavras do Sul;75
431160 Liberato Salzano;63
431162 Lindolfo Collor;41
431164 Linha Nova;14
431171 Maçambará;12
431170 Machadinho;64
431173 Mampituba;35
431175 Manoel Viana;61
431177 Maquiné;45
431179 Maratá;48
431180 Marau;583
431190 Marcelino Ramos;70
431198 Mariana Pimentel;28
431200 Mariano Moro;30
431205 Marques de Souza;53
431210 Mata;60
431213 Mato Castelhano;57
431215 Mato Leitão;40
431217 Mato Queimado;29
431220 Maximiliano de Almeida;57
431225 Minas do Leão;68
431230 Miraguaí;45
431235 Montauri;24
431237 Monte Alegre dos Campos;32
431238 Monte Belo do Sul;32
431240 Montenegro;1606
431242 Mormaço;35
431244 Morrinhos do Sul;31
431245 Morro Redondo;47
431247 Morro Reuter;50
431250 Mostardas;111
431260 Muçum;87
431261 Muitos Capões;30
431262 Muliterno;33
431265 Não-Me-Toque;219
431267 Nicolau Vergueiro;33
431270 Nonoai;218
431275 Nova Alvorada;51
431280 Nova Araçá;52
431290 Nova Bassano;120
431295 Nova Boa Vista;32
431300 Nova Bréscia;47
431301 Nova Candelária;30
431303 Nova Esperança do Sul;39
431306 Nova Hartz;102
431308 Nova Pádua;12
431310 Nova Palma;111
431320 Nova Petrópolis;274
431330 Nova Prata;354
431333 Nova Ramada;26
431335 Nova Roma do Sul;28
431337 Nova Santa Rita;177
431349 Novo Barreiro;50
431339 Novo Cabrais;42
431340 Novo Hamburgo;4725
431342 Novo Machado;56
431344 Novo Tiradentes;26
431346 Novo Xingu;30
431350 Osório;664
431360 Paim Filho;69
431365 Palmares do Sul;123
431370 Palmeira das Missões;427
431380 Palmitinho;120
431390 Panambi;477
431395 Pantano Grande;57
431400 Paraí;95
431402 Paraíso do Sul;57
431403 Pareci Novo;36
431405 Parobé;420
431406 Passa Sete;47
431407 Passo do Sobrado;60
431410 Passo Fundo;5550
431413 Paulo Bento;26
431415 Paverama;52
431417 Pedras Altas;37
431420 Pedro Osório;84
431430 Pejuçara;68
431440 Pelotas;6426
431442 Picada Café;41
431445 Pinhal;24
431446 Pinhal da Serra;35
431447 Pinhal Grande;54
431449 Pinheirinho do Vale;38
431450 Pinheiro Machado;130
431454 Pinto Bandeira;16
431455 Pirapó;52
431460 Piratini;147
431470 Planalto;142
431475 Poço das Antas;26
431477 Pontão;33
431478 Ponte Preta;24
431480 Portão;282
431490 Porto Alegre;43807
431500 Porto Lucena;73
431505 Porto Mauá;31
431507 Porto Vera Cruz;14
431510 Porto Xavier;149
431513 Pouso Novo;23
431514 Presidente Lucena;19
431515 Progresso;119
431517 Protásio Alves;21
431520 Putinga;42
431530 Quaraí;239
431531 Quatro Irmãos;26
431532 Quevedos;42
431535 Quinze de Novembro;53
431540 Redentora;108
431545 Relvado;39
431550 Restinga Seca;123
431555 Rio dos Índios;31
431560 Rio Grande;3222
431570 Rio Pardo;537
431575 Riozinho;81
431580 Roca Sales;66
431590 Rodeio Bonito;95
431595 Rolador;28
431600 Rolante;240
431610 Ronda Alta;203
431620 Rondinha;64
431630 Roque Gonzales;72
431640 Rosário do Sul;502
431642 Sagrada Família;35
431643 Saldanha Marinho;55
431645 Salto do Jacuí;110
431647 Salvador das Missões;41
431650 Salvador do Sul;84
431660 Sananduva;264
431710 Sant'Ana do Livramento;945
431670 Santa Bárbara do Sul;115
431673 Santa Cecília do Sul;32
431675 Santa Clara do Sul;73
431680 Santa Cruz do Sul;2193
431697 Santa Margarida do Sul;31
431690 Santa Maria;4869
431695 Santa Maria do Herval;30
431720 Santa Rosa;1435
431725 Santa Tereza;18
431730 Santa Vitória do Palmar;244
431700 Santana da Boa Vista;45
431740 Santiago;816
431750 Santo Ângelo;1262
431760 Santo Antônio da Patrulha;428
431770 Santo Antônio das Missões;113
431755 Santo Antônio do Palma;25
431775 Santo Antônio do Planalto;24
431780 Santo Augusto;203
431790 Santo Cristo;131
431795 Santo Expedito do Sul;23
431800 São Borja;887
431805 São Domingos do Sul;32
431810 São Francisco de Assis;201
431820 São Francisco de Paula;154
431830 São Gabriel;993
431840 São Jerônimo;144
431842 São João da Urtiga;39
431843 São João do Polêsine;45
431844 São Jorge;25
431845 São José das Missões;32
431846 São José do Herval;36
431848 São José do Hortêncio;31
431849 São José do Inhacorá;31
431850 São José do Norte;306
431860 São José do Ouro;122
431861 São José do Sul;37
431862 São José dos Ausentes;34
431870 São Leopoldo;1716
431880 São Lourenço do Sul;516
431890 São Luiz Gonzaga;445
431900 São Marcos;199
431910 São Martinho;91
431912 São Martinho da Serra;38
431915 São Miguel das Missões;105
431920 São Nicolau;65
431930 São Paulo das Missões;84
431935 São Pedro da Serra;27
431936 São Pedro das Missões;27
431937 São Pedro do Butiá;34
431940 São Pedro do Sul;195
431950 São Sebastião do Caí;268
431960 São Sepé;191
431970 São Valentim;42
431971 São Valentim do Sul;26
431975 São Vendelino;26
431980 São Vicente do Sul;78
431990 Sapiranga;522
432000 Sapucaia do Sul;1764
432010 Sarandi;232
432020 Seberi;165
432023 Sede Nova;42
432026 Segredo;71
432030 Selbach;61
432032 Senador Salgado Filho;33
432035 Sentinela do Sul;40
432040 Serafina Corrêa;251
432045 Sério;34
432050 Sertão;82
432055 Sertão Santana;57
432057 Sete de Setembro;25
432060 Severiano de Almeida;43
432065 Silveira Martins;25
432067 Sinimbu;121
432070 Sobradinho;181
432080 Soledade;430
432085 Tabaí;48
432090 Tapejara;528
432100 Tapera;126
432110 Tapes;142
432120 Taquara;436
432130 Taquari;280
432132 Taquaruçu do Sul;32
432135 Tavares;41
432140 Tenente Portela;664
432143 Terra de Areia;77
432145 Teutônia;462
432146 Tio Hugo;32
432147 Tiradentes do Sul;40
432149 Toropi;32
432150 Torres;764
432160 Tramandaí;870
432162 Travesseiro;16
432163 Três Arroios;49
432166 Três Cachoeiras;93
432170 Três Coroas;188
432180 Três de Maio;401
432183 Três Forquilhas;34
432185 Três Palmeiras;54
432190 Três Passos;486
432195 Trindade do Sul;75
432200 Triunfo;320
432210 Tucunduva;77
432215 Tunas;34
432218 Tupanci do Sul;22
432220 Tupanciretã;145
432225 Tupandi;42
432230 Tuparendi;108
432232 Turuçu;36
432234 Ubiretama;27
432235 União da Serra;21
432237 Unistalda;31
432240 Uruguaiana;1261
432250 Vacaria;659
432253 Vale do Sol;94
432254 Vale Real;42
432252 Vale Verde;25
432255 Vanini;26
432260 Venâncio Aires;822
432270 Vera Cruz;201
432280 Veranópolis;314
432285 Vespasiano Correa;22
432290 Viadutos;50
432300 Viamão;1029
432310 Vicente Dutra;32
432320 Victor Graeff;33
432330 Vila Flores;28
432335 Vila Lângaro;26
432340 Vila Maria;41
432345 Vila Nova do Sul;51
432350 Vista Alegre;28
432360 Vista Alegre do Prata;10
432370 Vista Gaúcha;27
432375 Vitória das Missões;27
432377 Westfalia;41
432380 Xangri-lá;116
500020 Água Clara;221
500025 Alcinópolis;81
500060 Amambai;517
500070 Anastácio;236
500080 Anaurilândia;170
500085 Angélica;156
500090 Antônio João;162
500100 Aparecida do Taboado;278
500110 Aquidauana;785
500124 Aral Moreira;164
500150 Bandeirantes;119
500190 Bataguassu;344
500200 Batayporã;124
500210 Bela Vista;244
500215 Bodoquena;142
500220 Bonito;298
500230 Brasilândia;176
500240 Caarapó;388
500260 Camapuã;221
500270 Campo Grande;16900
500280 Caracol;75
500290 Cassilândia;278
500295 Chapadão do Sul;442
500310 Corguinho;64
500315 Coronel Sapucaia;168
500320 Corumbá;1332
500325 Costa Rica;410
500330 Coxim;604
500345 Deodápolis;198
500348 Dois Irmãos do Buriti;163
500350 Douradina;83
500370 Dourados;4651
500375 Eldorado;147
500380 Fátima do Sul;364
500390 Figueirão;73
500400 Glória de Dourados;108
500410 Guia Lopes da Laguna;127
500430 Iguatemi;168
500440 Inocência;104
500450 Itaporã;296
500460 Itaquiraí;164
500470 Ivinhema;404
500480 Japorã;90
500490 Jaraguari;87
500500 Jardim;317
500510 Jateí;87
500515 Juti;97
500520 Ladário;322
500525 Laguna Carapã;139
500540 Maracaju;481
500560 Miranda;307
500568 Mundo Novo;174
500570 Naviraí;684
500580 Nioaque;155
500600 Nova Alvorada do Sul;235
500620 Nova Andradina;1009
500625 Novo Horizonte do Sul;79
500627 Paraíso das Águas;60
500630 Paranaíba;694
500635 Paranhos;170
500640 Pedro Gomes;96
500660 Ponta Porã;1205
500690 Porto Murtinho;176
500710 Ribas do Rio Pardo;201
500720 Rio Brilhante;383
500730 Rio Negro;85
500740 Rio Verde de Mato Grosso;298
500750 Rochedo;74
500755 Santa Rita do Pardo;127
500769 São Gabriel do Oeste;448
500780 Selvíria;80
500770 Sete Quedas;124
500790 Sidrolândia;481
500793 Sonora;218
500795 Tacuru;187
500797 Taquarussu;82
500800 Terenos;205
500830 Três Lagoas;2472
500840 Vicentina;81
510010 Acorizal;70
510020 Água Boa;426
510025 Alta Floresta;955
510030 Alto Araguaia;215
510035 Alto Boa Vista;73
510040 Alto Garças;94
510050 Alto Paraguai;89
510060 Alto Taquari;109
510080 Apiacás;97
510100 Araguaiana;82
510120 Araguainha;26
510125 Araputanga;146
510130 Arenápolis;128
510140 Aripuanã;246
510160 Barão de Melgaço;65
510170 Barra do Bugres;368
510180 Barra do Garças;1515
510185 Bom Jesus do Araguaia;77
510190 Brasnorte;252
510250 Cáceres;1380
510260 Campinápolis;149
510263 Campo Novo do Parecis;368
510267 Campo Verde;506
510268 Campos de Júlio;140
510269 Canabrava do Norte;77
510270 Canarana;407
510279 Carlinda;117
510285 Castanheira;86
510300 Chapada dos Guimarães;184
510305 Cláudia;122
510310 Cocalinho;90
510320 Colíder;757
510325 Colniza;243
510330 Comodoro;207
510335 Confresa;409
510336 Conquista D'Oeste;62
510337 Cotriguaçu;176
510340 Cuiabá;12936
510343 Curvelândia;55
510345 Denise;67
510350 Diamantino;352
510360 Dom Aquino;77
510370 Feliz Natal;178
510380 Figueirópolis D'Oeste;40
510385 Gaúcha do Norte;154
510390 General Carneiro;80
510395 Glória D'Oeste;54
510410 Guarantã do Norte;368
510420 Guiratinga;145
510450 Indiavaí;25
510452 Ipiranga do Norte;98
510454 Itanhangá;74
510455 Itaúba;80
510460 Itiquira;216
510480 Jaciara;348
510490 Jangada;86
510500 Jauru;106
510510 Juara;474
510515 Juína;741
510517 Juruena;116
510520 Juscimeira;158
510523 Lambari D'Oeste;65
510525 Lucas do Rio Verde;874
510530 Luciara;59
510558 Marcelândia;151
510560 Matupá;228
510562 Mirassol d'Oeste;223
510590 Nobres;185
510600 Nortelândia;102
510610 Nossa Senhora do Livramento;131
510615 Nova Bandeirantes;146
510620 Nova Brasilândia;59
510621 Nova Canaã do Norte;121
510880 Nova Guarita;60
510618 Nova Lacerda;76
510885 Nova Marilândia;62
510890 Nova Maringá;96
510895 Nova Monte Verde;91
510622 Nova Mutum;600
510617 Nova Nazaré;53
510623 Nova Olímpia;161
510619 Nova Santa Helena;51
510624 Nova Ubiratã;111
510625 Nova Xavantina;239
510627 Novo Horizonte do Norte;55
510626 Novo Mundo;92
510631 Novo Santo Antônio;44
510628 Novo São Joaquim;95
510629 Paranaíta;166
510630 Paranatinga;255
510637 Pedra Preta;180
510642 Peixoto de Azevedo;419
510645 Planalto da Serra;34
510650 Poconé;307
510665 Pontal do Araguaia;66
510670 Ponte Branca;59
510675 Pontes e Lacerda;513
510677 Porto Alegre do Norte;120
510680 Porto dos Gaúchos;107
510682 Porto Esperidião;114
510685 Porto Estrela;48
510700 Poxoréo;163
510704 Primavera do Leste;1228
510706 Querência;328
510715 Reserva do Cabaçal;43
510718 Ribeirão Cascalheira;129
510719 Ribeirãozinho;60
510720 Rio Branco;59
510757 Rondolândia;58
510760 Rondonópolis;3554
510770 Rosário Oeste;142
510775 Salto do Céu;55
510724 Santa Carmem;73
510774 Santa Cruz do Xingu;47
510776 Santa Rita do Trivelato;67
510777 Santa Terezinha;125
510726 Santo Afonso;47
510779 Santo Antônio do Leste;64
510780 Santo Antônio do Leverger;193
510785 São Félix do Araguaia;219
510729 São José do Povo;48
510730 São José do Rio Claro;204
510735 São José do Xingu;85
510710 São José dos Quatro Marcos;155
510740 São Pedro da Cipa;57
510787 Sapezal;277
510788 Serra Nova Dourada;27
510790 Sinop;2850
510792 Sorriso;1647
510794 Tabaporã;118
510795 Tangará da Serra;1523
510800 Tapurah;131
510805 Terra Nova do Norte;138
510810 Tesouro;44
510820 Torixoréu;74
510830 União do Sul;56
510835 Vale de São Domingos;54
510840 Várzea Grande;2422
510850 Vera;104
510550 Vila Bela da Santíssima Trindade;171
510860 Vila Rica;145
520005 Abadia de Goiás;100
520010 Abadiânia;234
520013 Acreúna;243
520015 Adelândia;33
520017 Água Fria de Goiás;67
520020 Água Limpa;33
520025 Águas Lindas de Goiás;871
520030 Alexânia;275
520050 Aloândia;40
520055 Alto Horizonte;127
520060 Alto Paraíso de Goiás;123
520080 Alvorada do Norte;149
520082 Amaralina;52
520085 Americano do Brasil;77
520090 Amorinópolis;64
520110 Anápolis;7005
520120 Anhanguera;15
520130 Anicuns;189
520140 Aparecida de Goiânia;5808
520145 Aparecida do Rio Doce;47
520150 Aporé;79
520160 Araçu;75
520170 Aragarças;193
520180 Aragoiânia;126
520215 Araguapaz;99
520235 Arenópolis;50
520250 Aruanã;83
520260 Aurilândia;51
520280 Avelinópolis;44
520310 Baliza;53
520320 Barro Alto;192
520330 Bela Vista de Goiás;365
520340 Bom Jardim de Goiás;116
520350 Bom Jesus de Goiás;240
520355 Bonfinópolis;79
520357 Bonópolis;55
520360 Brazabrantes;46
520380 Britânia;117
520390 Buriti Alegre;102
520393 Buriti de Goiás;42
520396 Buritinópolis;54
520400 Cabeceiras;95
520410 Cachoeira Alta;117
520420 Cachoeira de Goiás;50
520425 Cachoeira Dourada;112
520430 Caçu;194
520440 Caiapônia;154
520450 Caldas Novas;930
520455 Caldazinha;45
520460 Campestre de Goiás;49
520465 Campinaçu;100
520470 Campinorte;127
520480 Campo Alegre de Goiás;100
520485 Campo Limpo de Goiás;62
520490 Campos Belos;355
520495 Campos Verdes;58
520500 Carmo do Rio Verde;91
520505 Castelândia;56
520510 Catalão;1218
520520 Caturaí;67
520530 Cavalcante;111
520540 Ceres;797
520545 Cezarina;99
520547 Chapadão do Céu;124
520549 Cidade Ocidental;576
520551 Cocalzinho de Goiás;229
520552 Colinas do Sul;70
520570 Córrego do Ouro;40
520580 Corumbá de Goiás;141
520590 Corumbaíba;126
520620 Cristalina;556
520630 Cristianópolis;37
520640 Crixás;206
520650 Cromínia;95
520660 Cumari;38
520670 Damianópolis;76
520680 Damolândia;67
520690 Davinópolis;47
520710 Diorama;68
520830 Divinópolis de Goiás;65
520725 Doverlândia;107
520735 Edealina;88
520740 Edéia;171
520750 Estrela do Norte;54
520753 Faina;91
520760 Fazenda Nova;79
520780 Firminópolis;125
520790 Flores de Goiás;124
520800 Formosa;1301
520810 Formoso;74
520815 Gameleira de Goiás;68
520840 Goianápolis;140
520850 Goiandira;61
520860 Goianésia;773
520870 Goiânia;28021
520880 Goianira;363
520890 Goiás;388
520910 Goiatuba;537
520915 Gouvelândia;54
520920 Guapó;153
520929 Guaraíta;35
520940 Guarani de Goiás;47
520945 Guarinos;35
520960 Heitoraí;64
520970 Hidrolândia;183
520980 Hidrolina;68
520990 Iaciara;101
520993 Inaciolândia;100
520995 Indiara;175
521000 Inhumas;598
521010 Ipameri;457
521015 Ipiranga de Goiás;34
521020 Iporá;495
521030 Israelândia;40
521040 Itaberaí;441
521056 Itaguari;58
521060 Itaguaru;82
521080 Itajá;79
521090 Itapaci;227
521100 Itapirapuã;80
