MUNICIPIO;QUANTIDADE
330530 São Sebastião do Alto;207
330540 Sapucaia;271
330550 Saquarema;1094
330555 Seropédica;521
330560 Silva Jardim;452
330570 Sumidouro;179
330575 Tanguá;364
330580 Teresópolis;2994
330590 Trajano de Moraes;124
330600 Três Rios;1746
330610 Valença;1254
330615 Varre-Sai;113
330620 Vassouras;945
330630 Volta Redonda;5534
350010 Adamantina;804
350020 Adolfo;100
350030 Aguaí;336
350040 Águas da Prata;70
350050 Águas de Lindóia;180
350055 Águas de Santa Bárbara;89
350060 Águas de São Pedro;57
350070 Agudos;537
350075 Alambari;69
350080 Alfredo Marcondes;54
350090 Altair;73
350100 Altinópolis;245
350110 Alto Alegre;75
350115 Alumínio;158
350120 Álvares Florence;60
350130 Álvares Machado;257
350140 Álvaro de Carvalho;44
350150 Alvinlândia;34
350160 Americana;4006
350170 Américo Brasiliense;1026
350180 Américo de Campos;67
350190 Amparo;1400
350200 Analândia;65
350210 Andradina;1124
350220 Angatuba;256
350230 Anhembi;70
350240 Anhumas;53
350250 Aparecida;540
350260 Aparecida d'Oeste;71
350270 Apiaí;311
350275 Araçariguama;178
350280 Araçatuba;4024
350290 Araçoiaba da Serra;246
350300 Aramina;96
350310 Arandu;81
350315 Arapeí;46
350320 Araraquara;6204
350330 Araras;2688
350335 Arco-Íris;28
350340 Arealva;109
350350 Areias;60
350360 Areiópolis;110
350370 Ariranha;110
350380 Artur Nogueira;484
350390 Arujá;781
350395 Aspásia;53
350400 Assis;2159
350410 Atibaia;2761
350420 Auriflama;192
350430 Avaí;44
350440 Avanhandava;106
350450 Avaré;1160
350460 Bady Bassitt;245
350470 Balbinos;75
350480 Bálsamo;95
350490 Bananal;138
350500 Barão de Antonina;45
350510 Barbosa;71
350520 Bariri;283
350530 Barra Bonita;496
350535 Barra do Chapéu;53
350540 Barra do Turvo;101
350550 Barretos;6271
350560 Barrinha;381
350570 Barueri;6390
350580 Bastos;322
350590 Batatais;940
350600 Bauru;7860
350610 Bebedouro;1274
350620 Bento de Abreu;34
350630 Bernardino de Campos;153
350635 Bertioga;647
350640 Bilac;86
350650 Birigui;1473
350660 Biritiba-Mirim;230
350670 Boa Esperança do Sul;147
350680 Bocaina;107
350690 Bofete;49
350700 Boituva;725
350710 Bom Jesus dos Perdões;161
350715 Bom Sucesso de Itararé;40
350720 Borá;23
350730 Boracéia;43
350740 Borborema;268
350745 Borebi;35
350750 Botucatu;5295
350760 Bragança Paulista;3490
350770 Braúna;47
350775 Brejo Alegre;47
350780 Brodowski;393
350790 Brotas;255
350800 Buri;215
350810 Buritama;253
350820 Buritizal;55
350830 Cabrália Paulista;40
350840 Cabreúva;437
350850 Caçapava;1362
350860 Cachoeira Paulista;521
350870 Caconde;172
350880 Cafelândia;201
350890 Caiabu;54
350900 Caieiras;1455
350910 Caiuá;80
350920 Cajamar;851
350925 Cajati;335
350930 Cajobi;135
350940 Cajuru;360
350945 Campina do Monte Alegre;41
350950 Campinas;26249
350960 Campo Limpo Paulista;627
350970 Campos do Jordão;614
350980 Campos Novos Paulista;53
350990 Cananéia;136
350995 Canas;55
351000 Cândido Mota;389
351010 Cândido Rodrigues;52
351015 Canitar;37
351020 Capão Bonito;494
351030 Capela do Alto;214
351040 Capivari;876
351050 Caraguatatuba;2925
351060 Carapicuíba;3149
351070 Cardoso;160
351080 Casa Branca;687
351090 Cássia dos Coqueiros;46
351100 Castilho;291
351110 Catanduva;3534
351120 Catiguá;87
351130 Cedral;131
351140 Cerqueira César;181
351150 Cerquilho;571
351160 Cesário Lange;187
351170 Charqueada;108
355720 Chavantes;89
351190 Clementina;75
351200 Colina;304
351210 Colômbia;150
351220 Conchal;282
351230 Conchas;156
351240 Cordeirópolis;314
351250 Coroados;42
351260 Coronel Macedo;65
351270 Corumbataí;60
351280 Cosmópolis;517
351290 Cosmorama;62
351300 Cotia;2960
351310 Cravinhos;287
351320 Cristais Paulista;100
351330 Cruzália;40
351340 Cruzeiro;1061
351350 Cubatão;1764
351360 Cunha;201
351370 Descalvado;402
351380 Diadema;5498
351385 Dirce Reis;33
351390 Divinolândia;446
351400 Dobrada;57
351410 Dois Córregos;278
351420 Dolcinópolis;48
351430 Dourado;119
351440 Dracena;800
351450 Duartina;184
351460 Dumont;86
351470 Echaporã;92
351480 Eldorado;168
351490 Elias Fausto;170
351492 Elisiário;44
351495 Embaúba;35
351500 Embu das Artes;1910
351510 Embu-Guaçu;587
351512 Emilianópolis;37
351515 Engenheiro Coelho;260
351518 Espírito Santo do Pinhal;755
351519 Espírito Santo do Turvo;47
355730 Estiva Gerbi;128
351520 Estrela d'Oeste;150
351530 Estrela do Norte;60
351535 Euclides da Cunha Paulista;110
351540 Fartura;227
351560 Fernando Prestes;89
351550 Fernandópolis;1618
351565 Fernão;40
351570 Ferraz de Vasconcelos;1378
351580 Flora Rica;38
351590 Floreal;34
351600 Flórida Paulista;119
351610 Florínia;46
351620 Franca;5143
351630 Francisco Morato;1525
351640 Franco da Rocha;2937
351650 Gabriel Monteiro;44
351660 Gália;92
351670 Garça;710
351680 Gastão Vidigal;35
351685 Gavião Peixoto;79
351690 General Salgado;114
351700 Getulina;99
351710 Glicério;51
351720 Guaiçara;96
351730 Guaimbê;50
351740 Guaíra;376
351750 Guapiaçu;232
351760 Guapiara;237
351770 Guará;240
351780 Guaraçaí;116
351790 Guaraci;140
351800 Guarani d'Oeste;52
351810 Guarantã;82
351820 Guararapes;281
351830 Guararema;389
351840 Guaratinguetá;2173
351850 Guareí;158
351860 Guariba;409
351870 Guarujá;3901
351880 Guarulhos;15795
351885 Guatapará;118
351890 Guzolândia;33
351900 Herculândia;109
351905 Holambra;94
351907 Hortolândia;1724
351910 Iacanga;109
351920 Iacri;64
351925 Iaras;112
351930 Ibaté;192
351940 Ibirá;118
351950 Ibirarema;90
351960 Ibitinga;708
351970 Ibiúna;460
351980 Icém;172
351990 Iepê;117
352000 Igaraçu do Tietê;153
352010 Igarapava;382
352020 Igaratá;115
352030 Iguape;286
352042 Ilha Comprida;155
352044 Ilha Solteira;570
352040 Ilhabela;802
352050 Indaiatuba;2676
352060 Indiana;64
352070 Indiaporã;89
352080 Inúbia Paulista;39
352090 Ipaussu;99
352100 Iperó;194
352110 Ipeúna;100
352115 Ipiguá;62
352120 Iporanga;72
352130 Ipuã;284
352140 Iracemápolis;170
352150 Irapuã;96
352160 Irapuru;95
352170 Itaberá;165
352180 Itaí;174
352190 Itajobi;182
352200 Itaju;38
352210 Itanhaém;1660
352215 Itaóca;39
352220 Itapecerica da Serra;1987
352230 Itapetininga;2122
352240 Itapeva;1791
352250 Itapevi;2580
352260 Itapira;1666
352265 Itapirapuã Paulista;51
352270 Itápolis;473
352280 Itaporanga;203
352290 Itapuí;141
352300 Itapura;58
352310 Itaquaquecetuba;2399
352320 Itararé;527
352330 Itariri;127
352340 Itatiba;1324
352350 Itatinga;119
352360 Itirapina;264
352370 Itirapuã;76
352380 Itobi;58
352390 Itu;2371
352400 Itupeva;539
352410 Ituverava;740
352420 Jaborandi;101
352430 Jaboticabal;1014
352440 Jacareí;3658
352450 Jaci;182
352460 Jacupiranga;196
352470 Jaguariúna;757
352480 Jales;1339
352490 Jambeiro;61
352500 Jandira;755
352510 Jardinópolis;381
352520 Jarinu;294
352530 Jaú;4024
352540 Jeriquara;57
352550 Joanópolis;108
352560 João Ramalho;53
352570 José Bonifácio;388
352580 Júlio Mesquita;51
352585 Jumirim;48
352590 Jundiaí;7007
352600 Junqueirópolis;293
352610 Juquiá;215
352620 Juquitiba;296
352630 Lagoinha;76
352640 Laranjal Paulista;338
352650 Lavínia;76
352660 Lavrinhas;62
352670 Leme;1332
352680 Lençóis Paulista;845
352690 Limeira;4906
352700 Lindóia;88
352710 Lins;1667
352720 Lorena;1650
352725 Lourdes;29
352730 Louveira;633
352740 Lucélia;240
352750 Lucianópolis;26
352760 Luís Antônio;144
352770 Luiziânia;68
352780 Lupércio;35
352790 Lutécia;45
352800 Macatuba;165
352810 Macaubal;115
352820 Macedônia;48
352830 Magda;52
352840 Mairinque;352
352850 Mairiporã;724
352860 Manduri;120
352870 Marabá Paulista;66
352880 Maracaí;151
352885 Marapoama;41
352890 Mariápolis;36
352900 Marília;5508
352910 Marinópolis;39
352920 Martinópolis;296
352930 Matão;1136
352940 Mauá;4850
352950 Mendonça;87
352960 Meridiano;58
352965 Mesópolis;42
352970 Miguelópolis;219
352980 Mineiros do Tietê;118
353000 Mira Estrela;68
352990 Miracatu;236
353010 Mirandópolis;453
353020 Mirante do Paranapanema;295
353030 Mirassol;511
353040 Mirassolândia;60
353050 Mococa;1162
353060 Mogi das Cruzes;8703
353070 Mogi Guaçu;1934
353080 Mogi Mirim;1796
353090 Mombuca;38
353100 Monções;63
353110 Mongaguá;410
353120 Monte Alegre do Sul;89
353130 Monte Alto;669
353140 Monte Aprazível;233
353150 Monte Azul Paulista;192
353160 Monte Castelo;53
353180 Monte Mor;450
353170 Monteiro Lobato;70
353190 Morro Agudo;404
353200 Morungaba;88
353205 Motuca;51
353210 Murutinga do Sul;50
353215 Nantes;71
353220 Narandiba;68
353230 Natividade da Serra;57
353240 Nazaré Paulista;98
353250 Neves Paulista;89
353260 Nhandeara;221
353270 Nipoã;46
353280 Nova Aliança;86
353282 Nova Campina;91
353284 Nova Canaã Paulista;41
353286 Nova Castilho;39
353290 Nova Europa;90
353300 Nova Granada;254
353310 Nova Guataporanga;48
353320 Nova Independência;61
353330 Nova Luzitânia;32
353340 Nova Odessa;342
353325 Novais;58
353350 Novo Horizonte;431
353360 Nuporanga;106
353370 Ocauçu;39
353380 Óleo;22
353390 Olímpia;733
353400 Onda Verde;77
353410 Oriente;46
353420 Orindiúva;115
353430 Orlândia;531
353440 Osasco;11149
353450 Oscar Bressane;49
353460 Osvaldo Cruz;376
353470 Ourinhos;2001
353480 Ouro Verde;84
353475 Ouroeste;215
353490 Pacaembu;150
353500 Palestina;125
353510 Palmares Paulista;119
353520 Palmeira d'Oeste;109
353530 Palmital;355
353540 Panorama;176
353550 Paraguaçu Paulista;560
353560 Paraibuna;170
353570 Paraíso;85
353580 Paranapanema;206
353590 Paranapuã;62
353600 Parapuã;80
353610 Pardinho;81
353620 Pariquera-Açu;1307
353625 Parisi;59
353630 Patrocínio Paulista;194
353640 Paulicéia;85
353650 Paulínia;1469
353657 Paulistânia;29
353660 Paulo de Faria;88
353670 Pederneiras;532
353680 Pedra Bela;56
353690 Pedranópolis;48
353700 Pedregulho;158
353710 Pedreira;332
353715 Pedrinhas Paulista;51
353720 Pedro de Toledo;137
353730 Penápolis;952
353740 Pereira Barreto;293
353750 Pereiras;66
353760 Peruíbe;642
353770 Piacatu;57
353780 Piedade;363
353790 Pilar do Sul;195
353800 Pindamonhangaba;2168
353810 Pindorama;142
353820 Pinhalzinho;78
353830 Piquerobi;49
353850 Piquete;122
353860 Piracaia;162
353870 Piracicaba;6880
353880 Piraju;388
353890 Pirajuí;301
353900 Pirangi;122
353910 Pirapora do Bom Jesus;135
353920 Pirapozinho;262
353930 Pirassununga;1475
353940 Piratininga;136
353950 Pitangueiras;478
353960 Planalto;71
353970 Platina;31
353980 Poá;641
353990 Poloni;86
354000 Pompéia;339
354010 Pongaí;40
354020 Pontal;477
354025 Pontalinda;41
354030 Pontes Gestal;46
354040 Populina;61
354050 Porangaba;87
354060 Porto Feliz;600
354070 Porto Ferreira;608
354075 Potim;149
354080 Potirendaba;174
354085 Pracinha;57
354090 Pradópolis;167
354100 Praia Grande;3127
354105 Pratânia;52
354110 Presidente Alves;41
354120 Presidente Bernardes;175
354130 Presidente Epitácio;330
354140 Presidente Prudente;6868
354150 Presidente Venceslau;466
354160 Promissão;563
354165 Quadra;51
354170 Quatá;207
354180 Queiroz;58
354190 Queluz;127
354200 Quintana;86
354210 Rafard;62
354220 Rancharia;433
354230 Redenção da Serra;47
354240 Regente Feijó;243
354250 Reginópolis;79
354260 Registro;1455
354270 Restinga;86
354280 Ribeira;46
354290 Ribeirão Bonito;96
354300 Ribeirão Branco;178
354310 Ribeirão Corrente;32
354320 Ribeirão do Sul;56
354323 Ribeirão dos Índios;38
354325 Ribeirão Grande;39
354330 Ribeirão Pires;1443
354340 Ribeirão Preto;14907
354360 Rifaina;87
354370 Rincão;105
354380 Rinópolis;101
354390 Rio Claro;3885
354400 Rio das Pedras;205
354410 Rio Grande da Serra;232
354420 Riolândia;137
354350 Riversul;54
354425 Rosana;378
354430 Roseira;134
354440 Rubiácea;31
354450 Rubinéia;51
354460 Sabino;49
354470 Sagres;34
354480 Sales;81
354490 Sales Oliveira;159
354500 Salesópolis;134
354510 Salmourão;38
354515 Saltinho;65
354520 Salto;1161
354530 Salto de Pirapora;454
354540 Salto Grande;93
354550 Sandovalina;88
354560 Santa Adélia;179
354570 Santa Albertina;53
354580 Santa Bárbara d'Oeste;1343
354600 Santa Branca;129
354610 Santa Clara d'Oeste;55
354620 Santa Cruz da Conceição;35
354625 Santa Cruz da Esperança;54
354630 Santa Cruz das Palmeiras;327
354640 Santa Cruz do Rio Pardo;719
354650 Santa Ernestina;39
354660 Santa Fé do Sul;594
354670 Santa Gertrudes;208
354680 Santa Isabel;676
354690 Santa Lúcia;51
354700 Santa Maria da Serra;48
354710 Santa Mercedes;53
354740 Santa Rita d'Oeste;36
354750 Santa Rita do Passa Quatro;498
354760 Santa Rosa de Viterbo;232
354765 Santa Salete;32
354720 Santana da Ponte Pensa;44
354730 Santana de Parnaíba;1997
354770 Santo Anastácio;209
354780 Santo André;12923
354790 Santo Antônio da Alegria;105
354800 Santo Antônio de Posse;263
354805 Santo Antônio do Aracanguá;102
354810 Santo Antônio do Jardim;50
354820 Santo Antônio do Pinhal;81
354830 Santo Expedito;36
354840 Santópolis do Aguapeí;50
354850 Santos;13292
354860 São Bento do Sapucaí;151
354870 São Bernardo do Campo;13525
354880 São Caetano do Sul;3553
354890 São Carlos;3336
354900 São Francisco;50
354910 São João da Boa Vista;2575
354920 São João das Duas Pontes;19
354925 São João de Iracema;44
354930 São João do Pau d'Alho;42
354940 São Joaquim da Barra;793
354950 São José da Bela Vista;104
354960 São José do Barreiro;48
354970 São José do Rio Pardo;983
354980 São José do Rio Preto;12272
354990 São José dos Campos;12606
354995 São Lourenço da Serra;114
355000 São Luís do Paraitinga;108
355010 São Manuel;416
355020 São Miguel Arcanjo;378
355030 São Paulo;232982
355040 São Pedro;464
355050 São Pedro do Turvo;77
355060 São Roque;1284
355070 São Sebastião;1447
355080 São Sebastião da Grama;131
355090 São Simão;123
355100 São Vicente;1938
355110 Sarapuí;95
355120 Sarutaiá;26
355130 Sebastianópolis do Sul;59
355140 Serra Azul;107
355160 Serra Negra;232
355150 Serrana;581
355170 Sertãozinho;2173
355180 Sete Barras;106
355190 Severínia;101
355200 Silveiras;72
355210 Socorro;364
355220 Sorocaba;11047
355230 Sud Mennucci;128
355240 Sumaré;2390
355255 Suzanápolis;62
355250 Suzano;1757
355260 Tabapuã;147
355270 Tabatinga;150
355280 Taboão da Serra;3691
355290 Taciba;81
355300 Taguaí;150
355310 Taiaçu;57
355320 Taiúva;71
355330 Tambaú;356
355340 Tanabi;293
355350 Tapiraí;77
355360 Tapiratiba;155
355365 Taquaral;38
355370 Taquaritinga;608
355380 Taquarituba;188
355385 Taquarivaí;67
355390 Tarabai;69
355395 Tarumã;136
355400 Tatuí;1803
355410 Taubaté;6236
355420 Tejupá;25
355430 Teodoro Sampaio;296
355440 Terra Roxa;101
355450 Tietê;447
355460 Timburi;30
355465 Torre de Pedra;35
355470 Torrinha;90
355475 Trabiju;34
355480 Tremembé;288
355490 Três Fronteiras;47
355495 Tuiuti;33
355500 Tupã;1383
355510 Tupi Paulista;217
355520 Turiúba;36
355530 Turmalina;37
355535 Ubarana;53
355540 Ubatuba;1340
355550 Ubirajara;71
355560 Uchoa;137
355570 União Paulista;22
355580 Urânia;128
355590 Uru;24
355600 Urupês;153
355610 Valentim Gentil;122
355620 Valinhos;1351
355630 Valparaíso;285
355635 Vargem;51
355640 Vargem Grande do Sul;378
355645 Vargem Grande Paulista;324
355650 Várzea Paulista;404
355660 Vera Cruz;96
355670 Vinhedo;857
355680 Viradouro;200
355690 Vista Alegre do Alto;47
355695 Vitória Brasil;26
355700 Votorantim;789
355710 Votuporanga;2261
355715 Zacarias;35
410010 Abatiá;68
410020 Adrianópolis;81
410030 Agudos do Sul;110
410040 Almirante Tamandaré;475
410045 Altamira do Paraná;69
412862 Alto Paraíso;58
410060 Alto Paraná;123
410070 Alto Piquiri;102
410050 Altônia;182
410080 Alvorada do Sul;137
410090 Amaporã;61
410100 Ampére;174
410105 Anahy;60
410110 Andirá;219
410115 Ângulo;48
410120 Antonina;187
410130 Antônio Olinto;78
410140 Apucarana;1997
410150 Arapongas;1692
410160 Arapoti;236
410165 Arapuã;38
410170 Araruna;121
410180 Araucária;2398
410185 Ariranha do Ivaí;35
410190 Assaí;174
410200 Assis Chateaubriand;375
410210 Astorga;288
410220 Atalaia;79
410230 Balsa Nova;143
410240 Bandeirantes;350
410250 Barbosa Ferraz;158
410270 Barra do Jacaré;28
410260 Barracão;104
410275 Bela Vista da Caroba;49
410280 Bela Vista do Paraíso;178
410290 Bituruna;220
410300 Boa Esperança;48
410302 Boa Esperança do Iguaçu;37
410304 Boa Ventura de São Roque;52
410305 Boa Vista da Aparecida;129
410310 Bocaiúva do Sul;101
410315 Bom Jesus do Sul;46
410320 Bom Sucesso;93
410322 Bom Sucesso do Sul;52
410330 Borrazópolis;87
410335 Braganey;71
410337 Brasilândia do Sul;58
410340 Cafeara;35
410345 Cafelândia;229
410347 Cafezal do Sul;64
410350 Califórnia;79
410360 Cambará;210
410370 Cambé;1358
410380 Cambira;102
410390 Campina da Lagoa;134
410395 Campina do Simão;51
410400 Campina Grande do Sul;759
410405 Campo Bonito;68
410410 Campo do Tenente;119
410420 Campo Largo;2686
410425 Campo Magro;213
410430 Campo Mourão;1677
410440 Cândido de Abreu;145
410442 Candói;137
410445 Cantagalo;80
410450 Capanema;169
410460 Capitão Leônidas Marques;194
410465 Carambeí;166
410470 Carlópolis;93
410480 Cascavel;7704
410490 Castro;827
410500 Catanduvas;97
410510 Centenário do Sul;141
410520 Cerro Azul;165
410530 Céu Azul;119
410540 Chopinzinho;300
410550 Cianorte;1226
410560 Cidade Gaúcha;119
410570 Clevelândia;164
410580 Colombo;1426
410590 Colorado;470
410600 Congonhinhas;94
410610 Conselheiro Mairinck;48
410620 Contenda;134
410630 Corbélia;297
410640 Cornélio Procópio;1001
410645 Coronel Domingos Soares;76
410650 Coronel Vivida;262
410655 Corumbataí do Sul;46
410680 Cruz Machado;158
410657 Cruzeiro do Iguaçu;67
410660 Cruzeiro do Oeste;258
410670 Cruzeiro do Sul;66
410685 Cruzmaltina;39
410690 Curitiba;36738
410700 Curiúva;133
410715 Diamante D'Oeste;50
410710 Diamante do Norte;74
410712 Diamante do Sul;36
410720 Dois Vizinhos;441
410725 Douradina;109
410730 Doutor Camargo;64
412863 Doutor Ulysses;74
410740 Enéas Marques;84
410750 Engenheiro Beltrão;166
410753 Entre Rios do Oeste;56
410752 Esperança Nova;51
410754 Espigão Alto do Iguaçu;57
410755 Farol;40
410760 Faxinal;146
410765 Fazenda Rio Grande;581
410770 Fênix;59
410773 Fernandes Pinheiro;70
410775 Figueira;105
410785 Flor da Serra do Sul;67
410780 Floraí;73
410790 Floresta;109
410800 Florestópolis;130
410810 Flórida;55
410820 Formosa do Oeste;81
410830 Foz do Iguaçu;4361
410845 Foz do Jordão;62
410832 Francisco Alves;89
410840 Francisco Beltrão;2529
410850 General Carneiro;83
410855 Godoy Moreira;49
410860 Goioerê;332
410865 Goioxim;91
410870 Grandes Rios;70
410880 Guaíra;347
410890 Guairaçá;104
410895 Guamiranga;97
410900 Guapirama;42
410910 Guaporema;26
410920 Guaraci;86
410930 Guaraniaçu;247
410940 Guarapuava;2595
410950 Guaraqueçaba;144
410960 Guaratuba;351
410965 Honório Serpa;93
410970 Ibaiti;272
410975 Ibema;68
410980 Ibiporã;704
410990 Icaraíma;124
411000 Iguaraçu;59
411005 Iguatu;46
411007 Imbaú;40
411010 Imbituva;251
411020 Inácio Martins;132
411030 Inajá;45
411040 Indianópolis;74
411050 Ipiranga;202
411060 Iporã;136
411065 Iracema do Oeste;37
411070 Irati;857
411080 Iretama;115
411090 Itaguajé;53
411095 Itaipulândia;151
411100 Itambaracá;60
411110 Itambé;84
411120 Itapejara d'Oeste;114
411125 Itaperuçu;184
411130 Itaúna do Sul;49
411140 Ivaí;76
411150 Ivaiporã;808
411155 Ivaté;79
411160 Ivatuba;53
411170 Jaboti;61
411180 Jacarezinho;630
411190 Jaguapitã;214
411200 Jaguariaíva;298
411210 Jandaia do Sul;314
411220 Janiópolis;93
411230 Japira;61
411240 Japurá;78
411250 Jardim Alegre;103
411260 Jardim Olinda;30
411270 Jataizinho;95
411275 Jesuítas;80
411280 Joaquim Távora;110
411290 Jundiaí do Sul;50
411295 Juranda;83
411300 Jussara;86
411310 Kaloré;66
411320 Lapa;772
411325 Laranjal;63
411330 Laranjeiras do Sul;454
411340 Leópolis;53
411342 Lidianópolis;37
411345 Lindoeste;88
411350 Loanda;230
411360 Lobato;52
411370 Londrina;11727
411373 Luiziana;67
411375 Lunardelli;59
411380 Lupionópolis;74
411390 Mallet;147
411400 Mamborê;186
411410 Mandaguaçu;189
411420 Mandaguari;404
411430 Mandirituba;167
411435 Manfrinópolis;45
411440 Mangueirinha;184
411450 Manoel Ribas;128
411460 Marechal Cândido Rondon;653
411470 Maria Helena;63
411480 Marialva;354
411490 Marilândia do Sul;85
411500 Marilena;83
411510 Mariluz;98
411520 Maringá;10354
411530 Mariópolis;62
411535 Maripá;73
411540 Marmeleiro;193
411545 Marquinho;47
411550 Marumbi;56
411560 Matelândia;198
411570 Matinhos;311
411573 Mato Rico;46
411575 Mauá da Serra;109
411580 Medianeira;574
411585 Mercedes;77
411590 Mirador;39
411600 Miraselva;34
411605 Missal;141
411610 Moreira Sales;138
411620 Morretes;199
411630 Munhoz de Melo;57
411640 Nossa Senhora das Graças;56
411650 Nova Aliança do Ivaí;33
411660 Nova América da Colina;55
411670 Nova Aurora;143
411680 Nova Cantu;66
411690 Nova Esperança;258
411695 Nova Esperança do Sudoeste;61
411700 Nova Fátima;51
411705 Nova Laranjeiras;118
411710 Nova Londrina;137
411720 Nova Olímpia;83
411725 Nova Prata do Iguaçu;117
411721 Nova Santa Bárbara;39
411722 Nova Santa Rosa;93
411727 Nova Tebas;124
411729 Novo Itacolomi;42
411730 Ortigueira;166
411740 Ourizona;43
411745 Ouro Verde do Oeste;4
411750 Paiçandu;338
411760 Palmas;416
411770 Palmeira;380
411780 Palmital;108
411790 Palotina;361
411800 Paraíso do Norte;117
411810 Paranacity;66
411820 Paranaguá;1568
411830 Paranapoema;31
411840 Paranavaí;1355
411845 Pato Bragado;62
411850 Pato Branco;2107
411860 Paula Freitas;63
411870 Paulo Frontin;67
411880 Peabiru;93
411885 Perobal;69
411890 Pérola;130
411900 Pérola d'Oeste;69
411910 Piên;150
411915 Pinhais;2072
411925 Pinhal de São Bento;29
411920 Pinhalão;78
411930 Pinhão;231
411940 Piraí do Sul;208
411950 Piraquara;1013
411960 Pitanga;410
411965 Pitangueiras;27
411970 Planaltina do Paraná;57
411980 Planalto;132
411990 Ponta Grossa;5138
411995 Pontal do Paraná;181
412000 Porecatu;140
412010 Porto Amazonas;42
412015 Porto Barreiro;37
412020 Porto Rico;41
412030 Porto Vitória;48
412033 Prado Ferreira;51
412035 Pranchita;123
412040 Presidente Castelo Branco;33
412050 Primeiro de Maio;106
412060 Prudentópolis;486
412065 Quarto Centenário;49
412070 Quatiguá;80
412080 Quatro Barras;187
412085 Quatro Pontes;43
412090 Quedas do Iguaçu;305
412100 Querência do Norte;107
412110 Quinta do Sol;76
412120 Quitandinha;171
412125 Ramilândia;38
412130 Rancho Alegre;41
412135 Rancho Alegre D'Oeste;26
412140 Realeza;185
412150 Rebouças;239
412160 Renascença;84
412170 Reserva;198
412175 Reserva do Iguaçu;92
412180 Ribeirão Claro;95
412190 Ribeirão do Pinhal;96
412200 Rio Azul;182
412210 Rio Bom;52
412215 Rio Bonito do Iguaçu;129
412217 Rio Branco do Ivaí;49
412220 Rio Branco do Sul;215
412230 Rio Negro;492
412240 Rolândia;697
412250 Roncador;130
412260 Rondon;109
412265 Rosário do Ivaí;75
412270 Sabáudia;77
412280 Salgado Filho;48
412290 Salto do Itararé;55
412300 Salto do Lontra;108
412310 Santa Amélia;40
412320 Santa Cecília do Pavão;49
412330 Santa Cruz de Monte Castelo;77
412340 Santa Fé;87
412350 Santa Helena;299
412360 Santa Inês;20
412370 Santa Isabel do Ivaí;73
412380 Santa Izabel do Oeste;141
412382 Santa Lúcia;53
412385 Santa Maria do Oeste;74
412390 Santa Mariana;115
412395 Santa Mônica;37
412402 Santa Tereza do Oeste;97
412405 Santa Terezinha de Itaipu;189
412400 Santana do Itararé;62
412410 Santo Antônio da Platina;543
412420 Santo Antônio do Caiuá;52
412430 Santo Antônio do Paraíso;43
412440 Santo Antônio do Sudoeste;215
412450 Santo Inácio;65
412460 São Carlos do Ivaí;65
412470 São Jerônimo da Serra;110
412480 São João;112
412490 São João do Caiuá;49
412500 São João do Ivaí;134
412510 São João do Triunfo;121
412520 São Jorge d'Oeste;104
412530 São Jorge do Ivaí;68
412535 São Jorge do Patrocínio;85
412540 São José da Boa Vista;76
412545 São José das Palmeiras;53
412550 São José dos Pinhais;2568
412555 São Manoel do Paraná;32
412560 São Mateus do Sul;326
412570 São Miguel do Iguaçu;273
412575 São Pedro do Iguaçu;54
412580 São Pedro do Ivaí;90
412590 São Pedro do Paraná;29
412600 São Sebastião da Amoreira;111
412610 São Tomé;52
412620 Sapopema;80
412625 Sarandi;968
412627 Saudade do Iguaçu;61
412630 Sengés;109
412635 Serranópolis do Iguaçu;44
412640 Sertaneja;99
412650 Sertanópolis;210
412660 Siqueira Campos;202
412665 Sulina;42
412667 Tamarana;131
412670 Tamboara;56
412680 Tapejara;113
412690 Tapira;51
412700 Teixeira Soares;137
412710 Telêmaco Borba;673
412720 Terra Boa;263
412730 Terra Rica;194
412740 Terra Roxa;162
412750 Tibagi;137
412760 Tijucas do Sul;203
412770 Toledo;2149
412780 Tomazina;90
412785 Três Barras do Paraná;131
412788 Tunas do Paraná;43
412790 Tuneiras do Oeste;89
412795 Tupãssi;82
412796 Turvo;166
412800 Ubiratã;316
412810 Umuarama;2475
412820 União da Vitória;934
412830 Uniflor;25
412840 Uraí;108
412853 Ventania;86
412855 Vera Cruz do Oeste;130
412860 Verê;93
412865 Virmond;55
412870 Vitorino;58
412850 Wenceslau Braz;155
412880 Xambrê;46
420005 Abdon Batista;42
420010 Abelardo Luz;241
420020 Agrolândia;107
420030 Agronômica;44
420040 Água Doce;101
420050 Águas de Chapecó;55
420055 Águas Frias;37
420060 Águas Mornas;84
420070 Alfredo Wagner;120
420075 Alto Bela Vista;40
420080 Anchieta;74
420090 Angelina;82
420100 Anita Garibaldi;116
420110 Anitápolis;58
420120 Antônio Carlos;116
420125 Apiúna;135
420127 Arabutã;64
420130 Araquari;340
420140 Araranguá;1139
420150 Armazém;115
420160 Arroio Trinta;61
420165 Arvoredo;31
420170 Ascurra;76
420180 Atalanta;32
420190 Aurora;35
420195 Balneário Arroio do Silva;96
420205 Balneário Barra do Sul;87
420200 Balneário Camboriú;2722
420207 Balneário Gaivota;91
421280 Balneário Piçarras;262
422000 Balneário Rincão;115
420208 Bandeirante;38
420209 Barra Bonita;22
420210 Barra Velha;349
420213 Bela Vista do Toldo;77
420215 Belmonte;30
420220 Benedito Novo;108
420230 Biguaçu;1021
420240 Blumenau;5397
