MUNICIPIO;QUANTIDADE
330570 Sumidouro;175
330575 Tanguá;341
330580 Teresópolis;2536
330590 Trajano de Moraes;124
330600 Três Rios;1626
330610 Valença;1188
330615 Varre-Sai;85
330620 Vassouras;863
330630 Volta Redonda;4812
350010 Adamantina;731
350020 Adolfo;78
350030 Aguaí;340
350040 Águas da Prata;72
350050 Águas de Lindóia;184
350055 Águas de Santa Bárbara;74
350060 Águas de São Pedro;70
350070 Agudos;507
350075 Alambari;70
350080 Alfredo Marcondes;56
350090 Altair;75
350100 Altinópolis;242
350110 Alto Alegre;74
350115 Alumínio;138
350120 Álvares Florence;62
350130 Álvares Machado;283
350140 Álvaro de Carvalho;49
350150 Alvinlândia;33
350160 Americana;3849
350170 Américo Brasiliense;1038
350180 Américo de Campos;60
350190 Amparo;1363
350200 Analândia;50
350210 Andradina;1100
350220 Angatuba;265
350230 Anhembi;71
350240 Anhumas;47
350250 Aparecida;520
350260 Aparecida d'Oeste;71
350270 Apiaí;307
350275 Araçariguama;149
350280 Araçatuba;3778
350290 Araçoiaba da Serra;228
350300 Aramina;98
350310 Arandu;85
350315 Arapeí;48
350320 Araraquara;5733
350330 Araras;2667
350335 Arco-Íris;28
350340 Arealva;109
350350 Areias;55
350360 Areiópolis;111
350370 Ariranha;113
350380 Artur Nogueira;451
350390 Arujá;797
350395 Aspásia;49
350400 Assis;2070
350410 Atibaia;2564
350420 Auriflama;188
350430 Avaí;47
350440 Avanhandava;108
350450 Avaré;1112
350460 Bady Bassitt;230
350470 Balbinos;79
350480 Bálsamo;85
350490 Bananal;132
350500 Barão de Antonina;44
350510 Barbosa;62
350520 Bariri;300
350530 Barra Bonita;464
350535 Barra do Chapéu;46
350540 Barra do Turvo;97
350550 Barretos;6034
350560 Barrinha;317
350570 Barueri;5528
350580 Bastos;286
350590 Batatais;924
350600 Bauru;7706
350610 Bebedouro;1248
350620 Bento de Abreu;28
350630 Bernardino de Campos;142
350635 Bertioga;505
350640 Bilac;91
350650 Birigui;1319
350660 Biritiba-Mirim;277
350670 Boa Esperança do Sul;128
350680 Bocaina;102
350690 Bofete;49
350700 Boituva;630
350710 Bom Jesus dos Perdões;138
350715 Bom Sucesso de Itararé;32
350720 Borá;20
350730 Boracéia;45
350740 Borborema;251
350745 Borebi;36
350750 Botucatu;5184
350760 Bragança Paulista;2988
350770 Braúna;45
350775 Brejo Alegre;48
350780 Brodowski;374
350790 Brotas;244
350800 Buri;215
350810 Buritama;259
350820 Buritizal;61
350830 Cabrália Paulista;34
350840 Cabreúva;442
350850 Caçapava;1281
350860 Cachoeira Paulista;410
350870 Caconde;161
350880 Cafelândia;194
350890 Caiabu;51
350900 Caieiras;1354
350910 Caiuá;74
350920 Cajamar;757
350925 Cajati;286
350930 Cajobi;131
350940 Cajuru;356
350945 Campina do Monte Alegre;39
350950 Campinas;26027
350960 Campo Limpo Paulista;597
350970 Campos do Jordão;599
350980 Campos Novos Paulista;57
350990 Cananéia;127
350995 Canas;37
351000 Cândido Mota;381
351010 Cândido Rodrigues;49
351015 Canitar;31
351020 Capão Bonito;490
351030 Capela do Alto;207
351040 Capivari;830
351050 Caraguatatuba;2409
351060 Carapicuíba;2920
351070 Cardoso;150
351080 Casa Branca;696
351090 Cássia dos Coqueiros;42
351100 Castilho;298
351110 Catanduva;3247
351120 Catiguá;79
351130 Cedral;124
351140 Cerqueira César;198
351150 Cerquilho;576
351160 Cesário Lange;172
351170 Charqueada;117
355720 Chavantes;92
351190 Clementina;79
351200 Colina;284
351210 Colômbia;149
351220 Conchal;289
351230 Conchas;181
351240 Cordeirópolis;309
351250 Coroados;42
351260 Coronel Macedo;62
351270 Corumbataí;59
351280 Cosmópolis;488
351290 Cosmorama;56
351300 Cotia;3243
351310 Cravinhos;291
351320 Cristais Paulista;92
351330 Cruzália;41
351340 Cruzeiro;1012
351350 Cubatão;1747
351360 Cunha;186
351370 Descalvado;385
351380 Diadema;5441
351385 Dirce Reis;38
351390 Divinolândia;482
351400 Dobrada;53
351410 Dois Córregos;272
351420 Dolcinópolis;30
351430 Dourado;119
351440 Dracena;773
351450 Duartina;183
351460 Dumont;54
351470 Echaporã;91
351480 Eldorado;162
351490 Elias Fausto;132
351492 Elisiário;34
351495 Embaúba;33
351500 Embu das Artes;1721
351510 Embu-Guaçu;541
351512 Emilianópolis;35
351515 Engenheiro Coelho;211
351518 Espírito Santo do Pinhal;722
351519 Espírito Santo do Turvo;50
355730 Estiva Gerbi;116
351520 Estrela d'Oeste;140
351530 Estrela do Norte;57
351535 Euclides da Cunha Paulista;109
351540 Fartura;232
351560 Fernando Prestes;89
351550 Fernandópolis;1568
351565 Fernão;37
351570 Ferraz de Vasconcelos;1368
351580 Flora Rica;39
351590 Floreal;32
351600 Flórida Paulista;106
351610 Florínia;45
351620 Franca;4507
351630 Francisco Morato;1424
351640 Franco da Rocha;2794
351650 Gabriel Monteiro;41
351660 Gália;82
351670 Garça;676
351680 Gastão Vidigal;35
351685 Gavião Peixoto;68
351690 General Salgado;113
351700 Getulina;95
351710 Glicério;54
351720 Guaiçara;84
351730 Guaimbê;52
351740 Guaíra;364
351750 Guapiaçu;235
351760 Guapiara;237
351770 Guará;184
351780 Guaraçaí;114
351790 Guaraci;128
351800 Guarani d'Oeste;43
351810 Guarantã;78
351820 Guararapes;252
351830 Guararema;340
351840 Guaratinguetá;1938
351850 Guareí;162
351860 Guariba;410
351870 Guarujá;3556
351880 Guarulhos;15911
351885 Guatapará;96
351890 Guzolândia;34
351900 Herculândia;87
351905 Holambra;85
351907 Hortolândia;1562
351910 Iacanga;107
351920 Iacri;61
351925 Iaras;109
351930 Ibaté;191
351940 Ibirá;118
351950 Ibirarema;76
351960 Ibitinga;650
351970 Ibiúna;404
351980 Icém;166
351990 Iepê;122
352000 Igaraçu do Tietê;118
352010 Igarapava;362
352020 Igaratá;84
352030 Iguape;272
352042 Ilha Comprida;153
352044 Ilha Solteira;541
352040 Ilhabela;655
352050 Indaiatuba;2375
352060 Indiana;63
352070 Indiaporã;86
352080 Inúbia Paulista;36
352090 Ipaussu;99
352100 Iperó;214
352110 Ipeúna;94
352115 Ipiguá;64
352120 Iporanga;70
352130 Ipuã;262
352140 Iracemápolis;164
352150 Irapuã;92
352160 Irapuru;101
352170 Itaberá;167
352180 Itaí;170
352190 Itajobi;173
352200 Itaju;38
352210 Itanhaém;1601
352215 Itaóca;34
352220 Itapecerica da Serra;1975
352230 Itapetininga;1996
352240 Itapeva;1756
352250 Itapevi;2416
352260 Itapira;1315
352265 Itapirapuã Paulista;53
352270 Itápolis;436
352280 Itaporanga;198
352290 Itapuí;125
352300 Itapura;52
352310 Itaquaquecetuba;2278
352320 Itararé;504
352330 Itariri;128
352340 Itatiba;1253
352350 Itatinga;114
352360 Itirapina;206
352370 Itirapuã;73
352380 Itobi;55
352390 Itu;2123
352400 Itupeva;508
352410 Ituverava;715
352420 Jaborandi;95
352430 Jaboticabal;960
352440 Jacareí;3505
352450 Jaci;192
352460 Jacupiranga;176
352470 Jaguariúna;670
352480 Jales;1306
352490 Jambeiro;73
352500 Jandira;612
352510 Jardinópolis;381
352520 Jarinu;286
352530 Jaú;3893
352540 Jeriquara;58
352550 Joanópolis;111
352560 João Ramalho;54
352570 José Bonifácio;376
352580 Júlio Mesquita;55
352585 Jumirim;50
352590 Jundiaí;6576
352600 Junqueirópolis;277
352610 Juquiá;209
352620 Juquitiba;310
352630 Lagoinha;79
352640 Laranjal Paulista;325
352650 Lavínia;85
352660 Lavrinhas;59
352670 Leme;1231
352680 Lençóis Paulista;795
352690 Limeira;4813
352700 Lindóia;89
352710 Lins;1577
352720 Lorena;1599
352725 Lourdes;28
352730 Louveira;572
352740 Lucélia;229
352750 Lucianópolis;26
352760 Luís Antônio;178
352770 Luiziânia;57
352780 Lupércio;38
352790 Lutécia;42
352800 Macatuba;165
352810 Macaubal;125
352820 Macedônia;46
352830 Magda;52
352840 Mairinque;344
352850 Mairiporã;666
352860 Manduri;82
352870 Marabá Paulista;58
352880 Maracaí;145
352885 Marapoama;42
352890 Mariápolis;34
352900 Marília;5170
352910 Marinópolis;46
352920 Martinópolis;286
352930 Matão;1119
352940 Mauá;4528
352950 Mendonça;84
352960 Meridiano;61
352965 Mesópolis;39
352970 Miguelópolis;242
352980 Mineiros do Tietê;89
353000 Mira Estrela;65
352990 Miracatu;205
353010 Mirandópolis;424
353020 Mirante do Paranapanema;272
353030 Mirassol;476
353040 Mirassolândia;56
353050 Mococa;1149
353060 Mogi das Cruzes;7790
353070 Mogi Guaçu;1884
353080 Mogi Mirim;1766
353090 Mombuca;31
353100 Monções;64
353110 Mongaguá;430
353120 Monte Alegre do Sul;87
353130 Monte Alto;615
353140 Monte Aprazível;221
353150 Monte Azul Paulista;193
353160 Monte Castelo;52
353180 Monte Mor;431
353170 Monteiro Lobato;53
353190 Morro Agudo;410
353200 Morungaba;93
353205 Motuca;48
353210 Murutinga do Sul;55
353215 Nantes;68
353220 Narandiba;66
353230 Natividade da Serra;55
353240 Nazaré Paulista;105
353250 Neves Paulista;85
353260 Nhandeara;213
353270 Nipoã;38
353280 Nova Aliança;78
353282 Nova Campina;69
353284 Nova Canaã Paulista;42
353286 Nova Castilho;39
353290 Nova Europa;85
353300 Nova Granada;243
353310 Nova Guataporanga;57
353320 Nova Independência;51
353330 Nova Luzitânia;31
353340 Nova Odessa;329
353325 Novais;53
353350 Novo Horizonte;399
353360 Nuporanga;109
353370 Ocauçu;31
353380 Óleo;23
353390 Olímpia;700
353400 Onda Verde;82
353410 Oriente;53
353420 Orindiúva;113
353430 Orlândia;509
353440 Osasco;10159
353450 Oscar Bressane;40
353460 Osvaldo Cruz;365
353470 Ourinhos;1993
353480 Ouro Verde;67
353475 Ouroeste;199
353490 Pacaembu;143
353500 Palestina;124
353510 Palmares Paulista;105
353520 Palmeira d'Oeste;95
353530 Palmital;354
353540 Panorama;167
353550 Paraguaçu Paulista;522
353560 Paraibuna;153
353570 Paraíso;78
353580 Paranapanema;193
353590 Paranapuã;64
353600 Parapuã;82
353610 Pardinho;76
353620 Pariquera-Açu;1274
353625 Parisi;49
353630 Patrocínio Paulista;189
353640 Paulicéia;73
353650 Paulínia;1343
353657 Paulistânia;31
353660 Paulo de Faria;85
353670 Pederneiras;530
353680 Pedra Bela;46
353690 Pedranópolis;48
353700 Pedregulho;141
353710 Pedreira;305
353715 Pedrinhas Paulista;48
353720 Pedro de Toledo;124
353730 Penápolis;934
353740 Pereira Barreto;287
353750 Pereiras;70
353760 Peruíbe;643
353770 Piacatu;57
353780 Piedade;292
353790 Pilar do Sul;190
353800 Pindamonhangaba;2060
353810 Pindorama;130
353820 Pinhalzinho;78
353830 Piquerobi;39
353850 Piquete;105
353860 Piracaia;126
353870 Piracicaba;6938
353880 Piraju;373
353890 Pirajuí;307
353900 Pirangi;114
353910 Pirapora do Bom Jesus;125
353920 Pirapozinho;252
353930 Pirassununga;1479
353940 Piratininga;120
353950 Pitangueiras;373
353960 Planalto;66
353970 Platina;25
353980 Poá;557
353990 Poloni;55
354000 Pompéia;322
354010 Pongaí;39
354020 Pontal;461
354025 Pontalinda;42
354030 Pontes Gestal;40
354040 Populina;62
354050 Porangaba;86
354060 Porto Feliz;502
354070 Porto Ferreira;609
354075 Potim;145
354080 Potirendaba;165
354085 Pracinha;54
354090 Pradópolis;156
354100 Praia Grande;2951
354105 Pratânia;56
354110 Presidente Alves;43
354120 Presidente Bernardes;168
354130 Presidente Epitácio;346
354140 Presidente Prudente;6394
354150 Presidente Venceslau;427
354160 Promissão;553
354165 Quadra;53
354170 Quatá;192
354180 Queiroz;52
354190 Queluz;132
354200 Quintana;83
354210 Rafard;60
354220 Rancharia;418
354230 Redenção da Serra;52
354240 Regente Feijó;242
354250 Reginópolis;70
354260 Registro;1374
354270 Restinga;86
354280 Ribeira;42
354290 Ribeirão Bonito;93
354300 Ribeirão Branco;159
354310 Ribeirão Corrente;32
354320 Ribeirão do Sul;48
354323 Ribeirão dos Índios;33
354325 Ribeirão Grande;44
354330 Ribeirão Pires;1288
354340 Ribeirão Preto;14273
354360 Rifaina;52
354370 Rincão;92
354380 Rinópolis;95
354390 Rio Claro;3683
354400 Rio das Pedras;204
354410 Rio Grande da Serra;216
354420 Riolândia;136
354350 Riversul;59
354425 Rosana;371
354430 Roseira;118
354440 Rubiácea;34
354450 Rubinéia;57
354460 Sabino;44
354470 Sagres;31
354480 Sales;75
354490 Sales Oliveira;154
354500 Salesópolis;130
354510 Salmourão;38
354515 Saltinho;58
354520 Salto;1089
354530 Salto de Pirapora;446
354540 Salto Grande;98
354550 Sandovalina;83
354560 Santa Adélia;167
354570 Santa Albertina;52
354580 Santa Bárbara d'Oeste;1139
354600 Santa Branca;119
354610 Santa Clara d'Oeste;49
354620 Santa Cruz da Conceição;32
354625 Santa Cruz da Esperança;46
354630 Santa Cruz das Palmeiras;321
354640 Santa Cruz do Rio Pardo;761
354650 Santa Ernestina;40
354660 Santa Fé do Sul;602
354670 Santa Gertrudes;216
354680 Santa Isabel;643
354690 Santa Lúcia;47
354700 Santa Maria da Serra;50
354710 Santa Mercedes;52
354740 Santa Rita d'Oeste;35
354750 Santa Rita do Passa Quatro;510
354760 Santa Rosa de Viterbo;238
354765 Santa Salete;32
354720 Santana da Ponte Pensa;39
354730 Santana de Parnaíba;1781
354770 Santo Anastácio;197
354780 Santo André;11619
354790 Santo Antônio da Alegria;106
354800 Santo Antônio de Posse;241
354805 Santo Antônio do Aracanguá;108
354810 Santo Antônio do Jardim;49
354820 Santo Antônio do Pinhal;77
354830 Santo Expedito;32
354840 Santópolis do Aguapeí;52
354850 Santos;12444
354860 São Bento do Sapucaí;146
354870 São Bernardo do Campo;13102
354880 São Caetano do Sul;3412
354890 São Carlos;3090
354900 São Francisco;49
354910 São João da Boa Vista;2287
354920 São João das Duas Pontes;17
354925 São João de Iracema;42
354930 São João do Pau d'Alho;42
354940 São Joaquim da Barra;810
354950 São José da Bela Vista;95
354960 São José do Barreiro;46
354970 São José do Rio Pardo;1071
354980 São José do Rio Preto;11352
354990 São José dos Campos;12432
354995 São Lourenço da Serra;124
355000 São Luís do Paraitinga;112
355010 São Manuel;398
355020 São Miguel Arcanjo;356
355030 São Paulo;227201
355040 São Pedro;431
355050 São Pedro do Turvo;66
355060 São Roque;1222
355070 São Sebastião;1444
355080 São Sebastião da Grama;126
355090 São Simão;116
355100 São Vicente;1830
355110 Sarapuí;87
355120 Sarutaiá;26
355130 Sebastianópolis do Sul;54
355140 Serra Azul;106
355160 Serra Negra;223
355150 Serrana;426
355170 Sertãozinho;1985
355180 Sete Barras;91
355190 Severínia;102
355200 Silveiras;70
355210 Socorro;330
355220 Sorocaba;10309
355230 Sud Mennucci;120
355240 Sumaré;2298
355255 Suzanápolis;70
355250 Suzano;1577
355260 Tabapuã;157
355270 Tabatinga;146
355280 Taboão da Serra;3390
355290 Taciba;76
355300 Taguaí;130
355310 Taiaçu;53
355320 Taiúva;69
355330 Tambaú;308
355340 Tanabi;266
355350 Tapiraí;68
355360 Tapiratiba;146
355365 Taquaral;38
355370 Taquaritinga;625
355380 Taquarituba;185
355385 Taquarivaí;57
355390 Tarabai;70
355395 Tarumã;145
355400 Tatuí;1679
355410 Taubaté;5973
355420 Tejupá;26
355430 Teodoro Sampaio;308
355440 Terra Roxa;99
355450 Tietê;422
355460 Timburi;35
355465 Torre de Pedra;34
355470 Torrinha;92
355475 Trabiju;30
355480 Tremembé;287
355490 Três Fronteiras;45
355495 Tuiuti;36
355500 Tupã;1298
355510 Tupi Paulista;212
355520 Turiúba;39
355530 Turmalina;38
355535 Ubarana;55
355540 Ubatuba;1196
355550 Ubirajara;69
355560 Uchoa;125
355570 União Paulista;21
355580 Urânia;125
355590 Uru;27
355600 Urupês;152
355610 Valentim Gentil;109
355620 Valinhos;1309
355630 Valparaíso;268
355635 Vargem;47
355640 Vargem Grande do Sul;359
355645 Vargem Grande Paulista;310
355650 Várzea Paulista;422
355660 Vera Cruz;94
355670 Vinhedo;723
355680 Viradouro;198
355690 Vista Alegre do Alto;40
355695 Vitória Brasil;27
355700 Votorantim;720
355710 Votuporanga;2164
355715 Zacarias;34
410010 Abatiá;67
410020 Adrianópolis;74
410030 Agudos do Sul;103
410040 Almirante Tamandaré;482
410045 Altamira do Paraná;67
412862 Alto Paraíso;56
410060 Alto Paraná;110
410070 Alto Piquiri;103
410050 Altônia;190
410080 Alvorada do Sul;128
410090 Amaporã;61
410100 Ampére;150
410105 Anahy;59
410110 Andirá;220
410115 Ângulo;48
410120 Antonina;199
410130 Antônio Olinto;73
410140 Apucarana;1908
410150 Arapongas;1741
410160 Arapoti;226
410165 Arapuã;39
410170 Araruna;139
410180 Araucária;2296
410185 Ariranha do Ivaí;32
410190 Assaí;161
410200 Assis Chateaubriand;327
410210 Astorga;283
410220 Atalaia;76
410230 Balsa Nova;127
410240 Bandeirantes;335
410250 Barbosa Ferraz;160
410270 Barra do Jacaré;31
410260 Barracão;98
410275 Bela Vista da Caroba;54
410280 Bela Vista do Paraíso;169
410290 Bituruna;216
410300 Boa Esperança;57
410302 Boa Esperança do Iguaçu;39
410304 Boa Ventura de São Roque;52
410305 Boa Vista da Aparecida;120
410310 Bocaiúva do Sul;105
410315 Bom Jesus do Sul;44
410320 Bom Sucesso;93
410322 Bom Sucesso do Sul;36
410330 Borrazópolis;80
410335 Braganey;70
410337 Brasilândia do Sul;70
410340 Cafeara;38
410345 Cafelândia;166
410347 Cafezal do Sul;65
410350 Califórnia;78
410360 Cambará;199
410370 Cambé;1301
410380 Cambira;102
410390 Campina da Lagoa;136
410395 Campina do Simão;49
410400 Campina Grande do Sul;729
410405 Campo Bonito;64
410410 Campo do Tenente;124
410420 Campo Largo;2266
410425 Campo Magro;204
410430 Campo Mourão;1526
410440 Cândido de Abreu;147
410442 Candói;134
410445 Cantagalo;104
410450 Capanema;156
410460 Capitão Leônidas Marques;194
410465 Carambeí;161
410470 Carlópolis;48
410480 Cascavel;7412
410490 Castro;794
410500 Catanduvas;66
410510 Centenário do Sul;121
410520 Cerro Azul;153
410530 Céu Azul;119
410540 Chopinzinho;293
410550 Cianorte;1144
410560 Cidade Gaúcha;109
410570 Clevelândia;157
410580 Colombo;1344
410590 Colorado;403
410600 Congonhinhas;90
410610 Conselheiro Mairinck;47
410620 Contenda;135
410630 Corbélia;235
410640 Cornélio Procópio;972
410645 Coronel Domingos Soares;90
410650 Coronel Vivida;251
410655 Corumbataí do Sul;49
410680 Cruz Machado;140
410657 Cruzeiro do Iguaçu;61
410660 Cruzeiro do Oeste;242
410670 Cruzeiro do Sul;62
410685 Cruzmaltina;41
410690 Curitiba;35240
410700 Curiúva;127
410715 Diamante D'Oeste;54
410710 Diamante do Norte;78
410712 Diamante do Sul;40
410720 Dois Vizinhos;443
410725 Douradina;92
410730 Doutor Camargo;87
412863 Doutor Ulysses;78
410740 Enéas Marques;79
410750 Engenheiro Beltrão;165
410753 Entre Rios do Oeste;59
410752 Esperança Nova;47
410754 Espigão Alto do Iguaçu;57
410755 Farol;43
410760 Faxinal;141
410765 Fazenda Rio Grande;551
410770 Fênix;56
410773 Fernandes Pinheiro;73
410775 Figueira;98
410785 Flor da Serra do Sul;65
410780 Floraí;67
410790 Floresta;106
410800 Florestópolis;123
410810 Flórida;46
410820 Formosa do Oeste;76
410830 Foz do Iguaçu;3931
410845 Foz do Jordão;68
410832 Francisco Alves;66
410840 Francisco Beltrão;2435
410850 General Carneiro;87
410855 Godoy Moreira;48
410860 Goioerê;284
410865 Goioxim;84
410870 Grandes Rios;69
410880 Guaíra;324
410890 Guairaçá;106
410895 Guamiranga;88
410900 Guapirama;31
410910 Guaporema;25
410920 Guaraci;63
410930 Guaraniaçu;243
410940 Guarapuava;2463
410950 Guaraqueçaba;132
410960 Guaratuba;334
410965 Honório Serpa;86
410970 Ibaiti;275
410975 Ibema;68
410980 Ibiporã;707
410990 Icaraíma;124
411000 Iguaraçu;60
411005 Iguatu;44
411007 Imbaú;55
411010 Imbituva;243
411020 Inácio Martins;122
411030 Inajá;44
411040 Indianópolis;69
411050 Ipiranga;146
411060 Iporã;131
411065 Iracema do Oeste;38
411070 Irati;857
411080 Iretama;112
411090 Itaguajé;51
411095 Itaipulândia;135
411100 Itambaracá;62
411110 Itambé;76
411120 Itapejara d'Oeste;112
411125 Itaperuçu;177
411130 Itaúna do Sul;52
411140 Ivaí;71
411150 Ivaiporã;769
411155 Ivaté;77
411160 Ivatuba;42
411170 Jaboti;62
411180 Jacarezinho;604
411190 Jaguapitã;208
411200 Jaguariaíva;295
411210 Jandaia do Sul;310
411220 Janiópolis;88
411230 Japira;62
411240 Japurá;74
411250 Jardim Alegre;107
411260 Jardim Olinda;30
411270 Jataizinho;78
411275 Jesuítas;85
411280 Joaquim Távora;111
411290 Jundiaí do Sul;43
411295 Juranda;83
411300 Jussara;89
411310 Kaloré;67
411320 Lapa;789
411325 Laranjal;66
411330 Laranjeiras do Sul;442
411340 Leópolis;55
411342 Lidianópolis;36
411345 Lindoeste;75
411350 Loanda;210
411360 Lobato;57
411370 Londrina;11224
411373 Luiziana;67
411375 Lunardelli;61
411380 Lupionópolis;68
411390 Mallet;123
411400 Mamborê;164
411410 Mandaguaçu;190
411420 Mandaguari;394
411430 Mandirituba;175
411435 Manfrinópolis;41
411440 Mangueirinha;169
411450 Manoel Ribas;130
411460 Marechal Cândido Rondon;643
411470 Maria Helena;63
411480 Marialva;349
411490 Marilândia do Sul;84
411500 Marilena;84
411510 Mariluz;93
411520 Maringá;9473
411530 Mariópolis;63
411535 Maripá;77
411540 Marmeleiro;185
411545 Marquinho;44
411550 Marumbi;56
411560 Matelândia;197
411570 Matinhos;264
411573 Mato Rico;55
411575 Mauá da Serra;111
411580 Medianeira;571
411585 Mercedes;75
411590 Mirador;41
411600 Miraselva;33
411605 Missal;133
411610 Moreira Sales;127
411620 Morretes;191
411630 Munhoz de Melo;58
411640 Nossa Senhora das Graças;45
411650 Nova Aliança do Ivaí;30
411660 Nova América da Colina;48
411670 Nova Aurora;138
411680 Nova Cantu;55
411690 Nova Esperança;238
411695 Nova Esperança do Sudoeste;49
411700 Nova Fátima;62
411705 Nova Laranjeiras;114
411710 Nova Londrina;128
411720 Nova Olímpia;83
411725 Nova Prata do Iguaçu;120
411721 Nova Santa Bárbara;42
411722 Nova Santa Rosa;89
411727 Nova Tebas;125
411729 Novo Itacolomi;34
411730 Ortigueira;157
411740 Ourizona;41
411745 Ouro Verde do Oeste;51
411750 Paiçandu;256
411760 Palmas;432
411770 Palmeira;379
411780 Palmital;124
411790 Palotina;349
411800 Paraíso do Norte;116
411810 Paranacity;81
411820 Paranaguá;1607
411830 Paranapoema;27
411840 Paranavaí;1075
411845 Pato Bragado;55
411850 Pato Branco;2005
411860 Paula Freitas;68
411870 Paulo Frontin;67
411880 Peabiru;89
411885 Perobal;62
411890 Pérola;122
411900 Pérola d'Oeste;67
411910 Piên;152
411915 Pinhais;1746
411925 Pinhal de São Bento;29
411920 Pinhalão;68
411930 Pinhão;234
411940 Piraí do Sul;180
411950 Piraquara;1036
411960 Pitanga;384
411965 Pitangueiras;25
411970 Planaltina do Paraná;57
411980 Planalto;132
411990 Ponta Grossa;4883
411995 Pontal do Paraná;167
412000 Porecatu;132
412010 Porto Amazonas;45
412015 Porto Barreiro;33
412020 Porto Rico;42
412030 Porto Vitória;42
412033 Prado Ferreira;49
412035 Pranchita;126
412040 Presidente Castelo Branco;34
412050 Primeiro de Maio;90
412060 Prudentópolis;483
412065 Quarto Centenário;52
412070 Quatiguá;88
412080 Quatro Barras;179
412085 Quatro Pontes;48
412090 Quedas do Iguaçu;298
412100 Querência do Norte;106
412110 Quinta do Sol;76
412120 Quitandinha;172
412125 Ramilândia;31
412130 Rancho Alegre;37
412135 Rancho Alegre D'Oeste;25
412140 Realeza;178
412150 Rebouças;234
412160 Renascença;78
412170 Reserva;194
412175 Reserva do Iguaçu;84
412180 Ribeirão Claro;98
412190 Ribeirão do Pinhal;105
412200 Rio Azul;169
412210 Rio Bom;51
412215 Rio Bonito do Iguaçu;134
412217 Rio Branco do Ivaí;49
412220 Rio Branco do Sul;199
412230 Rio Negro;461
412240 Rolândia;631
412250 Roncador;123
412260 Rondon;101
412265 Rosário do Ivaí;76
412270 Sabáudia;89
412280 Salgado Filho;48
412290 Salto do Itararé;52
412300 Salto do Lontra;111
412310 Santa Amélia;33
412320 Santa Cecília do Pavão;52
412330 Santa Cruz de Monte Castelo;79
412340 Santa Fé;83
412350 Santa Helena;242
412360 Santa Inês;19
412370 Santa Isabel do Ivaí;87
412380 Santa Izabel do Oeste;140
412382 Santa Lúcia;50
412385 Santa Maria do Oeste;77
412390 Santa Mariana;112
412395 Santa Mônica;36
412402 Santa Tereza do Oeste;102
412405 Santa Terezinha de Itaipu;199
412400 Santana do Itararé;60
412410 Santo Antônio da Platina;531
412420 Santo Antônio do Caiuá;51
412430 Santo Antônio do Paraíso;39
412440 Santo Antônio do Sudoeste;217
412450 Santo Inácio;66
412460 São Carlos do Ivaí;61
412470 São Jerônimo da Serra;112
412480 São João;112
412490 São João do Caiuá;48
412500 São João do Ivaí;133
412510 São João do Triunfo;103
412520 São Jorge d'Oeste;108
412530 São Jorge do Ivaí;62
412535 São Jorge do Patrocínio;104
412540 São José da Boa Vista;71
412545 São José das Palmeiras;41
412550 São José dos Pinhais;2452
412555 São Manoel do Paraná;31
412560 São Mateus do Sul;330
412570 São Miguel do Iguaçu;269
412575 São Pedro do Iguaçu;53
412580 São Pedro do Ivaí;90
412590 São Pedro do Paraná;30
412600 São Sebastião da Amoreira;114
412610 São Tomé;55
412620 Sapopema;76
412625 Sarandi;804
412627 Saudade do Iguaçu;60
412630 Sengés;121
412635 Serranópolis do Iguaçu;40
412640 Sertaneja;80
412650 Sertanópolis;203
412660 Siqueira Campos;207
412665 Sulina;42
412667 Tamarana;133
412670 Tamboara;60
412680 Tapejara;109
412690 Tapira;57
412700 Teixeira Soares;130
412710 Telêmaco Borba;638
412720 Terra Boa;242
412730 Terra Rica;193
412740 Terra Roxa;158
412750 Tibagi;156
412760 Tijucas do Sul;198
412770 Toledo;1886
412780 Tomazina;91
412785 Três Barras do Paraná;125
412788 Tunas do Paraná;43
412790 Tuneiras do Oeste;99
412795 Tupãssi;72
412796 Turvo;165
412800 Ubiratã;317
412810 Umuarama;2366
412820 União da Vitória;874
412830 Uniflor;27
412840 Uraí;84
412853 Ventania;90
412855 Vera Cruz do Oeste;130
412860 Verê;89
412865 Virmond;55
412870 Vitorino;59
412850 Wenceslau Braz;161
412880 Xambrê;43
420005 Abdon Batista;35
420010 Abelardo Luz;241
420020 Agrolândia;101
420030 Agronômica;43
420040 Água Doce;99
420050 Águas de Chapecó;46
420055 Águas Frias;34
420060 Águas Mornas;75
420070 Alfredo Wagner;119
420075 Alto Bela Vista;30
420080 Anchieta;72
420090 Angelina;74
420100 Anita Garibaldi;123
420110 Anitápolis;52
420120 Antônio Carlos;118
420125 Apiúna;124
420127 Arabutã;59
420130 Araquari;275
420140 Araranguá;1115
420150 Armazém;97
420160 Arroio Trinta;61
420165 Arvoredo;34
420170 Ascurra;73
420180 Atalanta;31
420190 Aurora;36
420195 Balneário Arroio do Silva;95
420205 Balneário Barra do Sul;73
420200 Balneário Camboriú;3124
420207 Balneário Gaivota;85
421280 Balneário Piçarras;269
422000 Balneário Rincão;109
420208 Bandeirante;43
420209 Barra Bonita;28
420210 Barra Velha;317
420213 Bela Vista do Toldo;76
420215 Belmonte;34
420220 Benedito Novo;104
420230 Biguaçu;880
420240 Blumenau;5272
420243 Bocaina do Sul;50
420250 Bom Jardim da Serra;43
420253 Bom Jesus;34
420257 Bom Jesus do Oeste;29
