MUNICIPIO;QUANTIDADE
330630 Volta Redonda;706
350010 Adamantina;136
350020 Adolfo;5
350030 Aguaí;70
350040 Águas da Prata;4
350050 Águas de Lindóia;40
350055 Águas de Santa Bárbara;11
350060 Águas de São Pedro;6
350070 Agudos;45
350075 Alambari;8
350080 Alfredo Marcondes;2
350090 Altair;9
350100 Altinópolis;47
350110 Alto Alegre;8
350115 Alumínio;12
350120 Álvares Florence;4
350130 Álvares Machado;22
350140 Álvaro de Carvalho;3
350150 Alvinlândia;3
350160 Americana;891
350170 Américo Brasiliense;34
350180 Américo de Campos;7
350190 Amparo;274
350200 Analândia;4
350210 Andradina;216
350220 Angatuba;35
350230 Anhembi;9
350240 Anhumas;6
350250 Aparecida;42
350260 Aparecida d'Oeste;7
350270 Apiaí;47
350275 Araçariguama;16
350280 Araçatuba;769
350290 Araçoiaba da Serra;23
350300 Aramina;11
350310 Arandu;5
350315 Arapeí;4
350320 Araraquara;735
350330 Araras;309
350335 Arco-Íris;2
350340 Arealva;12
350350 Areias;5
350360 Areiópolis;14
350370 Ariranha;14
350380 Artur Nogueira;85
350390 Arujá;68
350395 Aspásia;2
350400 Assis;384
350410 Atibaia;296
350420 Auriflama;26
350430 Avaí;2
350440 Avanhandava;17
350450 Avaré;242
350460 Bady Bassitt;10
350470 Balbinos;5
350480 Bálsamo;4
350490 Bananal;10
350500 Barão de Antonina;4
350510 Barbosa;3
350520 Bariri;69
350530 Barra Bonita;95
350535 Barra do Chapéu;7
350540 Barra do Turvo;8
350550 Barretos;305
350560 Barrinha;32
350570 Barueri;352
350580 Bastos;33
350590 Batatais;257
350600 Bauru;812
350610 Bebedouro;267
350620 Bento de Abreu;4
350630 Bernardino de Campos;16
350635 Bertioga;43
350640 Bilac;8
350650 Birigui;203
350660 Biritiba-Mirim;23
350670 Boa Esperança do Sul;22
350680 Bocaina;21
350690 Bofete;2
350700 Boituva;91
350710 Bom Jesus dos Perdões;16
350715 Bom Sucesso de Itararé;3
350720 Borá;2
350730 Boracéia;5
350740 Borborema;34
350745 Borebi;3
350750 Botucatu;626
350760 Bragança Paulista;388
350770 Braúna;2
350775 Brejo Alegre;4
350780 Brodowski;51
350790 Brotas;69
350800 Buri;21
350810 Buritama;24
350820 Buritizal;7
350830 Cabrália Paulista;4
350840 Cabreúva;37
350850 Caçapava;293
350860 Cachoeira Paulista;61
350870 Caconde;36
350880 Cafelândia;40
350890 Caiabu;5
350900 Caieiras;71
350910 Caiuá;6
350920 Cajamar;66
350925 Cajati;42
350930 Cajobi;11
350940 Cajuru;72
350945 Campina do Monte Alegre;4
350950 Campinas;2620
350960 Campo Limpo Paulista;42
350970 Campos do Jordão;80
350980 Campos Novos Paulista;2
350990 Cananéia;8
350995 Canas;3
351000 Cândido Mota;79
351010 Cândido Rodrigues;3
351015 Canitar;3
351020 Capão Bonito;49
351030 Capela do Alto;15
351040 Capivari;137
351050 Caraguatatuba;194
351060 Carapicuíba;110
351070 Cardoso;21
351080 Casa Branca;79
351090 Cássia dos Coqueiros;5
351100 Castilho;23
351110 Catanduva;522
351120 Catiguá;10
351130 Cedral;18
351140 Cerqueira César;27
351150 Cerquilho;138
351160 Cesário Lange;16
351170 Charqueada;25
355720 Chavantes;21
351190 Clementina;9
351200 Colina;39
351210 Colômbia;11
351220 Conchal;39
351230 Conchas;44
351240 Cordeirópolis;38
351250 Coroados;2
351260 Coronel Macedo;5
351270 Corumbataí;6
351280 Cosmópolis;78
351290 Cosmorama;5
351300 Cotia;165
351310 Cravinhos;59
351320 Cristais Paulista;12
351330 Cruzália;3
351340 Cruzeiro;277
351350 Cubatão;173
351360 Cunha;23
351370 Descalvado;116
351380 Diadema;188
351385 Dirce Reis;3
351390 Divinolândia;27
351400 Dobrada;6
351410 Dois Córregos;47
351420 Dolcinópolis;4
351430 Dourado;14
351440 Dracena;210
351450 Duartina;46
351460 Dumont;5
351470 Echaporã;6
351480 Eldorado;7
351490 Elias Fausto;13
351492 Elisiário;3
351495 Embaúba;3
351500 Embu das Artes;86
351510 Embu-Guaçu;39
351512 Emilianópolis;2
351515 Engenheiro Coelho;20
351518 Espírito Santo do Pinhal;165
351519 Espírito Santo do Turvo;5
355730 Estiva Gerbi;11
351520 Estrela d'Oeste;27
351530 Estrela do Norte;2
351535 Euclides da Cunha Paulista;13
351540 Fartura;36
351560 Fernando Prestes;7
351550 Fernandópolis;374
351565 Fernão;2
351570 Ferraz de Vasconcelos;56
351580 Flora Rica;4
351590 Floreal;3
351600 Flórida Paulista;17
351610 Florínia;7
351620 Franca;881
351630 Francisco Morato;65
351640 Franco da Rocha;101
351650 Gabriel Monteiro;2
351660 Gália;11
351670 Garça;74
351680 Gastão Vidigal;2
351685 Gavião Peixoto;6
351690 General Salgado;19
351700 Getulina;16
351710 Glicério;3
351720 Guaiçara;14
351730 Guaimbê;8
351740 Guaíra;70
351750 Guapiaçu;23
351760 Guapiara;18
351770 Guará;47
351780 Guaraçaí;16
351790 Guaraci;18
351800 Guarani d'Oeste;4
351810 Guarantã;6
351820 Guararapes;59
351830 Guararema;25
351840 Guaratinguetá;330
351850 Guareí;12
351860 Guariba;50
351870 Guarujá;350
351880 Guarulhos;878
351885 Guatapará;10
351890 Guzolândia;3
351900 Herculândia;15
351905 Holambra;21
351907 Hortolândia;167
351910 Iacanga;17
351920 Iacri;5
351925 Iaras;8
351930 Ibaté;39
351940 Ibirá;20
351950 Ibirarema;7
351960 Ibitinga;151
351970 Ibiúna;55
351980 Icém;21
351990 Iepê;17
352000 Igaraçu do Tietê;21
352010 Igarapava;63
352020 Igaratá;5
352030 Iguape;26
352042 Ilha Comprida;10
352044 Ilha Solteira;105
352040 Ilhabela;29
352050 Indaiatuba;451
352060 Indiana;8
352070 Indiaporã;6
352080 Inúbia Paulista;2
352090 Ipaussu;19
352100 Iperó;29
352110 Ipeúna;8
352115 Ipiguá;3
352120 Iporanga;5
352130 Ipuã;34
352140 Iracemápolis;28
352150 Irapuã;6
352160 Irapuru;11
352170 Itaberá;24
352180 Itaí;35
352190 Itajobi;30
352200 Itaju;2
352210 Itanhaém;78
352215 Itaóca;3
352220 Itapecerica da Serra;64
352230 Itapetininga;387
352240 Itapeva;256
352250 Itapevi;103
352260 Itapira;146
352265 Itapirapuã Paulista;5
352270 Itápolis;90
352280 Itaporanga;13
352290 Itapuí;11
352300 Itapura;5
352310 Itaquaquecetuba;84
352320 Itararé;79
352330 Itariri;13
352340 Itatiba;186
352350 Itatinga;20
352360 Itirapina;26
352370 Itirapuã;6
352380 Itobi;6
352390 Itu;323
352400 Itupeva;52
352410 Ituverava;189
352420 Jaborandi;8
352430 Jaboticabal;164
352440 Jacareí;460
352450 Jaci;10
352460 Jacupiranga;20
352470 Jaguariúna;90
352480 Jales;218
352490 Jambeiro;5
352500 Jandira;49
352510 Jardinópolis;63
352520 Jarinu;24
352530 Jaú;501
352540 Jeriquara;3
352550 Joanópolis;12
352560 João Ramalho;6
352570 José Bonifácio;59
352580 Júlio Mesquita;3
352585 Jumirim;5
352590 Jundiaí;1609
352600 Junqueirópolis;32
352610 Juquiá;15
352620 Juquitiba;14
352630 Lagoinha;8
352640 Laranjal Paulista;85
352650 Lavínia;7
352660 Lavrinhas;5
352670 Leme;198
352680 Lençóis Paulista;213
352690 Limeira;737
352700 Lindóia;14
352710 Lins;497
352720 Lorena;249
352725 Lourdes;5
352730 Louveira;45
352740 Lucélia;40
352750 Lucianópolis;3
352760 Luís Antônio;22
352770 Luiziânia;6
352780 Lupércio;5
352790 Lutécia;3
352800 Macatuba;31
352810 Macaubal;12
352820 Macedônia;4
352830 Magda;5
352840 Mairinque;59
352850 Mairiporã;64
352860 Manduri;15
352870 Marabá Paulista;5
352880 Maracaí;15
352885 Marapoama;3
352890 Mariápolis;3
352900 Marília;925
352910 Marinópolis;2
352920 Martinópolis;43
352930 Matão;209
352940 Mauá;286
352950 Mendonça;5
352960 Meridiano;5
352965 Mesópolis;2
352970 Miguelópolis;36
352980 Mineiros do Tietê;11
353000 Mira Estrela;5
352990 Miracatu;18
353010 Mirandópolis;50
353020 Mirante do Paranapanema;22
353030 Mirassol;136
353040 Mirassolândia;2
353050 Mococa;238
353060 Mogi das Cruzes;284
353070 Mogi Guaçu;338
353080 Mogi Mirim;224
353090 Mombuca;4
353100 Monções;6
353110 Mongaguá;46
353120 Monte Alegre do Sul;13
353130 Monte Alto;203
353140 Monte Aprazível;44
353150 Monte Azul Paulista;39
353160 Monte Castelo;5
353180 Monte Mor;60
353170 Monteiro Lobato;5
353190 Morro Agudo;75
353200 Morungaba;18
353205 Motuca;5
353210 Murutinga do Sul;6
353215 Nantes;4
353220 Narandiba;5
353230 Natividade da Serra;7
353240 Nazaré Paulista;10
353250 Neves Paulista;15
353260 Nhandeara;37
353270 Nipoã;3
353280 Nova Aliança;4
353282 Nova Campina;5
353284 Nova Canaã Paulista;3
353286 Nova Castilho;4
353290 Nova Europa;18
353300 Nova Granada;28
353310 Nova Guataporanga;4
353320 Nova Independência;7
353330 Nova Luzitânia;4
353340 Nova Odessa;74
353325 Novais;3
353350 Novo Horizonte;96
353360 Nuporanga;25
353370 Ocauçu;4
353380 Óleo;4
353390 Olímpia;151
353400 Onda Verde;7
353410 Oriente;12
353420 Orindiúva;15
353430 Orlândia;169
353440 Osasco;985
353450 Oscar Bressane;3
353460 Osvaldo Cruz;80
353470 Ourinhos;431
353480 Ouro Verde;7
353475 Ouroeste;27
353490 Pacaembu;25
353500 Palestina;16
353510 Palmares Paulista;16
353520 Palmeira d'Oeste;12
353530 Palmital;49
353540 Panorama;15
353550 Paraguaçu Paulista;118
353560 Paraibuna;14
353570 Paraíso;7
353580 Paranapanema;37
353590 Paranapuã;2
353600 Parapuã;8
353610 Pardinho;4
353620 Pariquera-Açu;27
353625 Parisi;2
353630 Patrocínio Paulista;16
353640 Paulicéia;5
353650 Paulínia;183
353657 Paulistânia;3
353660 Paulo de Faria;6
353670 Pederneiras;80
353680 Pedra Bela;4
353690 Pedranópolis;5
353700 Pedregulho;21
353710 Pedreira;60
353715 Pedrinhas Paulista;8
353720 Pedro de Toledo;11
353730 Penápolis;178
353740 Pereira Barreto;60
353750 Pereiras;11
353760 Peruíbe;68
353770 Piacatu;4
353780 Piedade;59
353790 Pilar do Sul;25
353800 Pindamonhangaba;402
353810 Pindorama;20
353820 Pinhalzinho;19
353830 Piquerobi;3
353850 Piquete;13
353860 Piracaia;19
353870 Piracicaba;1050
353880 Piraju;84
353890 Pirajuí;57
353900 Pirangi;23
353910 Pirapora do Bom Jesus;12
353920 Pirapozinho;35
353930 Pirassununga;255
353940 Piratininga;9
353950 Pitangueiras;71
353960 Planalto;3
353970 Platina;2
353980 Poá;61
353990 Poloni;7
354000 Pompéia;101
354010 Pongaí;2
354020 Pontal;83
354025 Pontalinda;2
354030 Pontes Gestal;3
354040 Populina;3
354050 Porangaba;14
354060 Porto Feliz;95
354070 Porto Ferreira;164
354075 Potim;13
354080 Potirendaba;18
354085 Pracinha;3
354090 Pradópolis;20
354100 Praia Grande;244
354105 Pratânia;5
354110 Presidente Alves;4
354120 Presidente Bernardes;25
354130 Presidente Epitácio;60
354140 Presidente Prudente;861
354150 Presidente Venceslau;95
354160 Promissão;83
354165 Quadra;5
354170 Quatá;28
354180 Queiroz;2
354190 Queluz;10
354200 Quintana;25
354210 Rafard;6
354220 Rancharia;74
354230 Redenção da Serra;5
354240 Regente Feijó;33
354250 Reginópolis;7
354260 Registro;108
354270 Restinga;4
354280 Ribeira;4
354290 Ribeirão Bonito;24
354300 Ribeirão Branco;10
354310 Ribeirão Corrente;5
354320 Ribeirão do Sul;3
354323 Ribeirão dos Índios;1
354325 Ribeirão Grande;3
354330 Ribeirão Pires;114
354340 Ribeirão Preto;2260
354360 Rifaina;6
354370 Rincão;11
354380 Rinópolis;10
354390 Rio Claro;550
354400 Rio das Pedras;86
354410 Rio Grande da Serra;19
354420 Riolândia;10
354350 Riversul;8
354425 Rosana;43
354430 Roseira;13
354440 Rubiácea;3
354450 Rubinéia;3
354460 Sabino;4
354470 Sagres;2
354480 Sales;4
354490 Sales Oliveira;38
354500 Salesópolis;16
354510 Salmourão;3
354515 Saltinho;5
354520 Salto;181
354530 Salto de Pirapora;69
354540 Salto Grande;6
354550 Sandovalina;3
354560 Santa Adélia;35
354570 Santa Albertina;8
354580 Santa Bárbara d'Oeste;305
354600 Santa Branca;12
354610 Santa Clara d'Oeste;4
354620 Santa Cruz da Conceição;4
354625 Santa Cruz da Esperança;7
354630 Santa Cruz das Palmeiras;70
354640 Santa Cruz do Rio Pardo;155
354650 Santa Ernestina;2
354660 Santa Fé do Sul;111
354670 Santa Gertrudes;44
354680 Santa Isabel;33
354690 Santa Lúcia;6
354700 Santa Maria da Serra;7
354710 Santa Mercedes;5
354740 Santa Rita d'Oeste;4
354750 Santa Rita do Passa Quatro;73
354760 Santa Rosa de Viterbo;61
354765 Santa Salete;2
354720 Santana da Ponte Pensa;2
354730 Santana de Parnaíba;43
354770 Santo Anastácio;40
354780 Santo André;631
354790 Santo Antônio da Alegria;20
354800 Santo Antônio de Posse;26
354805 Santo Antônio do Aracanguá;4
354810 Santo Antônio do Jardim;8
354820 Santo Antônio do Pinhal;15
354830 Santo Expedito;2
354840 Santópolis do Aguapeí;3
354850 Santos;1529
354860 São Bento do Sapucaí;15
354870 São Bernardo do Campo;887
354880 São Caetano do Sul;697
354890 São Carlos;689
354900 São Francisco;3
354910 São João da Boa Vista;548
354920 São João das Duas Pontes;2
354925 São João de Iracema;4
354930 São João do Pau d'Alho;5
354940 São Joaquim da Barra;226
354950 São José da Bela Vista;8
354960 São José do Barreiro;5
354970 São José do Rio Pardo;193
354980 São José do Rio Preto;1079
354990 São José dos Campos;1784
354995 São Lourenço da Serra;10
355000 São Luís do Paraitinga;11
355010 São Manuel;114
355020 São Miguel Arcanjo;57
355030 São Paulo;21321
355040 São Pedro;81
355050 São Pedro do Turvo;6
355060 São Roque;224
355070 São Sebastião;191
355080 São Sebastião da Grama;26
355090 São Simão;38
355100 São Vicente;279
355110 Sarapuí;8
355120 Sarutaiá;2
355130 Sebastianópolis do Sul;4
355140 Serra Azul;11
355160 Serra Negra;68
355150 Serrana;46
355170 Sertãozinho;356
355180 Sete Barras;7
355190 Severínia;16
355200 Silveiras;7
355210 Socorro;66
355220 Sorocaba;1098
355230 Sud Mennucci;7
355240 Sumaré;225
355255 Suzanápolis;4
355250 Suzano;255
355260 Tabapuã;21
355270 Tabatinga;43
355280 Taboão da Serra;121
355290 Taciba;5
355300 Taguaí;14
355310 Taiaçu;11
355320 Taiúva;17
355330 Tambaú;72
355340 Tanabi;46
355350 Tapiraí;9
355360 Tapiratiba;16
355365 Taquaral;3
355370 Taquaritinga;154
355380 Taquarituba;18
355385 Taquarivaí;6
355390 Tarabai;7
355395 Tarumã;19
355400 Tatuí;335
355410 Taubaté;800
355420 Tejupá;4
355430 Teodoro Sampaio;34
355440 Terra Roxa;19
355450 Tietê;136
355460 Timburi;3
355465 Torre de Pedra;3
355470 Torrinha;6
355475 Trabiju;2
355480 Tremembé;45
355490 Três Fronteiras;4
355495 Tuiuti;6
355500 Tupã;231
355510 Tupi Paulista;44
355520 Turiúba;2
355530 Turmalina;4
355535 Ubarana;3
355540 Ubatuba;64
355550 Ubirajara;6
355560 Uchoa;24
355570 União Paulista;3
355580 Urânia;8
355590 Uru;3
355600 Urupês;27
355610 Valentim Gentil;15
355620 Valinhos;406
355630 Valparaíso;39
355635 Vargem;3
355640 Vargem Grande do Sul;111
355645 Vargem Grande Paulista;43
355650 Várzea Paulista;46
355660 Vera Cruz;22
355670 Vinhedo;273
355680 Viradouro;44
355690 Vista Alegre do Alto;8
355695 Vitória Brasil;3
355700 Votorantim;95
355710 Votuporanga;396
355715 Zacarias;3
410010 Abatiá;8
410020 Adrianópolis;10
410030 Agudos do Sul;13
410040 Almirante Tamandaré;57
410045 Altamira do Paraná;9
412862 Alto Paraíso;5
410060 Alto Paraná;16
410070 Alto Piquiri;16
410050 Altônia;36
410080 Alvorada do Sul;14
410090 Amaporã;6
410100 Ampére;25
410105 Anahy;5
410110 Andirá;44
410115 Ângulo;3
410120 Antonina;22
410130 Antônio Olinto;13
410140 Apucarana;397
410150 Arapongas;262
410160 Arapoti;53
410165 Arapuã;7
410170 Araruna;23
410180 Araucária;135
410185 Ariranha do Ivaí;3
410190 Assaí;31
410200 Assis Chateaubriand;107
410210 Astorga;60
410220 Atalaia;9
410230 Balsa Nova;9
410240 Bandeirantes;55
410250 Barbosa Ferraz;21
410270 Barra do Jacaré;4
410260 Barracão;16
410275 Bela Vista da Caroba;8
410280 Bela Vista do Paraíso;27
410290 Bituruna;18
410300 Boa Esperança;8
410302 Boa Esperança do Iguaçu;5
410304 Boa Ventura de São Roque;5
410305 Boa Vista da Aparecida;19
410310 Bocaiúva do Sul;8
410315 Bom Jesus do Sul;5
410320 Bom Sucesso;15
410322 Bom Sucesso do Sul;8
410330 Borrazópolis;12
410335 Braganey;10
410337 Brasilândia do Sul;6
410340 Cafeara;4
410345 Cafelândia;26
410347 Cafezal do Sul;8
410350 Califórnia;13
410360 Cambará;34
410370 Cambé;111
410380 Cambira;8
410390 Campina da Lagoa;28
410395 Campina do Simão;6
410400 Campina Grande do Sul;46
410405 Campo Bonito;7
410410 Campo do Tenente;11
410420 Campo Largo;148
410425 Campo Magro;17
410430 Campo Mourão;338
410440 Cândido de Abreu;22
410442 Candói;24
410445 Cantagalo;13
410450 Capanema;34
410460 Capitão Leônidas Marques;32
410465 Carambeí;33
410470 Carlópolis;2
410480 Cascavel;697
410490 Castro;124
410500 Catanduvas;6
410510 Centenário do Sul;21
410520 Cerro Azul;23
410530 Céu Azul;17
410540 Chopinzinho;55
410550 Cianorte;215
410560 Cidade Gaúcha;20
410570 Clevelândia;23
410580 Colombo;121
410590 Colorado;63
410600 Congonhinhas;12
410610 Conselheiro Mairinck;7
410620 Contenda;17
410630 Corbélia;20
410640 Cornélio Procópio;184
410645 Coronel Domingos Soares;12
410650 Coronel Vivida;64
410655 Corumbataí do Sul;3
410680 Cruz Machado;16
410657 Cruzeiro do Iguaçu;8
410660 Cruzeiro do Oeste;40
410670 Cruzeiro do Sul;8
410685 Cruzmaltina;5
410690 Curitiba;6257
410700 Curiúva;18
410715 Diamante D'Oeste;9
410710 Diamante do Norte;8
410712 Diamante do Sul;3
410720 Dois Vizinhos;138
410725 Douradina;18
410730 Doutor Camargo;12
412863 Doutor Ulysses;10
410740 Enéas Marques;13
410750 Engenheiro Beltrão;15
410753 Entre Rios do Oeste;9
410752 Esperança Nova;3
410754 Espigão Alto do Iguaçu;6
410755 Farol;3
410760 Faxinal;31
410765 Fazenda Rio Grande;62
410770 Fênix;6
410773 Fernandes Pinheiro;12
410775 Figueira;16
410785 Flor da Serra do Sul;9
410780 Floraí;12
410790 Floresta;12
410800 Florestópolis;18
410810 Flórida;2
410820 Formosa do Oeste;14
410830 Foz do Iguaçu;399
410845 Foz do Jordão;12
410832 Francisco Alves;11
410840 Francisco Beltrão;408
410850 General Carneiro;16
410855 Godoy Moreira;6
410860 Goioerê;61
410865 Goioxim;10
410870 Grandes Rios;13
410880 Guaíra;82
410890 Guairaçá;8
410895 Guamiranga;14
410900 Guapirama;2
410910 Guaporema;3
410920 Guaraci;9
410930 Guaraniaçu;23
410940 Guarapuava;449
410950 Guaraqueçaba;6
410960 Guaratuba;54
410965 Honório Serpa;8
410970 Ibaiti;57
410975 Ibema;6
410980 Ibiporã;77
410990 Icaraíma;15
411000 Iguaraçu;5
411005 Iguatu;6
411007 Imbaú;11
411010 Imbituva;54
411020 Inácio Martins;25
411030 Inajá;3
411040 Indianópolis;9
411050 Ipiranga;18
411060 Iporã;27
411065 Iracema do Oeste;3
411070 Irati;201
411080 Iretama;9
411090 Itaguajé;7
411095 Itaipulândia;22
411100 Itambaracá;4
411110 Itambé;11
411120 Itapejara d'Oeste;28
411125 Itaperuçu;20
411130 Itaúna do Sul;9
411140 Ivaí;12
411150 Ivaiporã;112
411155 Ivaté;14
411160 Ivatuba;7
411170 Jaboti;11
411180 Jacarezinho;104
411190 Jaguapitã;21
411200 Jaguariaíva;67
411210 Jandaia do Sul;57
411220 Janiópolis;11
411230 Japira;6
411240 Japurá;8
411250 Jardim Alegre;17
411260 Jardim Olinda;3
411270 Jataizinho;7
411275 Jesuítas;11
411280 Joaquim Távora;24
411290 Jundiaí do Sul;6
411295 Juranda;13
411300 Jussara;8
411310 Kaloré;10
411320 Lapa;78
411325 Laranjal;3
411330 Laranjeiras do Sul;89
411340 Leópolis;7
411342 Lidianópolis;6
411345 Lindoeste;6
411350 Loanda;51
411360 Lobato;10
411370 Londrina;1490
411373 Luiziana;9
411375 Lunardelli;6
411380 Lupionópolis;8
411390 Mallet;27
411400 Mamborê;33
411410 Mandaguaçu;27
411420 Mandaguari;77
411430 Mandirituba;22
411435 Manfrinópolis;5
411440 Mangueirinha;25
411450 Manoel Ribas;18
411460 Marechal Cândido Rondon;198
411470 Maria Helena;9
411480 Marialva;54
411490 Marilândia do Sul;10
411500 Marilena;7
411510 Mariluz;9
411520 Maringá;1546
411530 Mariópolis;12
411535 Maripá;8
411540 Marmeleiro;28
411545 Marquinho;5
411550 Marumbi;15
411560 Matelândia;33
411570 Matinhos;42
411573 Mato Rico;8
411575 Mauá da Serra;15
411580 Medianeira;133
411585 Mercedes;15
411590 Mirador;4
411600 Miraselva;4
411605 Missal;29
411610 Moreira Sales;18
411620 Morretes;25
411630 Munhoz de Melo;9
411640 Nossa Senhora das Graças;2
411650 Nova Aliança do Ivaí;2
411660 Nova América da Colina;3
411670 Nova Aurora;26
411680 Nova Cantu;8
411690 Nova Esperança;52
411695 Nova Esperança do Sudoeste;7
411700 Nova Fátima;12
411705 Nova Laranjeiras;15
411710 Nova Londrina;17
411720 Nova Olímpia;7
411725 Nova Prata do Iguaçu;23
411721 Nova Santa Bárbara;5
411722 Nova Santa Rosa;18
411727 Nova Tebas;13
411729 Novo Itacolomi;5
411730 Ortigueira;31
411740 Ourizona;4
411745 Ouro Verde do Oeste;5
411750 Paiçandu;29
411760 Palmas;119
411770 Palmeira;66
411780 Palmital;11
411790 Palotina;80
411800 Paraíso do Norte;16
411810 Paranacity;19
411820 Paranaguá;213
411830 Paranapoema;3
411840 Paranavaí;241
411845 Pato Bragado;11
411850 Pato Branco;466
411860 Paula Freitas;10
411870 Paulo Frontin;16
411880 Peabiru;15
411885 Perobal;6
411890 Pérola;16
411900 Pérola d'Oeste;14
411910 Piên;24
411915 Pinhais;121
411925 Pinhal de São Bento;5
411920 Pinhalão;13
411930 Pinhão;37
411940 Piraí do Sul;40
411950 Piraquara;64
411960 Pitanga;78
411965 Pitangueiras;3
411970 Planaltina do Paraná;5
411980 Planalto;21
411990 Ponta Grossa;911
411995 Pontal do Paraná;28
412000 Porecatu;26
412010 Porto Amazonas;6
412015 Porto Barreiro;4
412020 Porto Rico;4
412030 Porto Vitória;8
412033 Prado Ferreira;9
412035 Pranchita;16
412040 Presidente Castelo Branco;6
412050 Primeiro de Maio;18
412060 Prudentópolis;87
412065 Quarto Centenário;5
412070 Quatiguá;19
412080 Quatro Barras;25
412085 Quatro Pontes;12
412090 Quedas do Iguaçu;57
412100 Querência do Norte;11
412110 Quinta do Sol;4
412120 Quitandinha;17
412125 Ramilândia;4
412130 Rancho Alegre;5
412135 Rancho Alegre D'Oeste;5
412140 Realeza;53
412150 Rebouças;29
412160 Renascença;14
412170 Reserva;37
412175 Reserva do Iguaçu;8
412180 Ribeirão Claro;21
412190 Ribeirão do Pinhal;27
412200 Rio Azul;27
412210 Rio Bom;8
412215 Rio Bonito do Iguaçu;13
412217 Rio Branco do Ivaí;9
412220 Rio Branco do Sul;21
412230 Rio Negro;71
412240 Rolândia;116
412250 Roncador;21
412260 Rondon;22
412265 Rosário do Ivaí;11
412270 Sabáudia;12
412280 Salgado Filho;8
412290 Salto do Itararé;8
412300 Salto do Lontra;21
412310 Santa Amélia;4
412320 Santa Cecília do Pavão;6
412330 Santa Cruz de Monte Castelo;14
412340 Santa Fé;15
412350 Santa Helena;47
412360 Santa Inês;3
412370 Santa Isabel do Ivaí;14
412380 Santa Izabel do Oeste;24
412382 Santa Lúcia;4
412385 Santa Maria do Oeste;13
412390 Santa Mariana;17
412395 Santa Mônica;7
412402 Santa Tereza do Oeste;10
412405 Santa Terezinha de Itaipu;33
412400 Santana do Itararé;5
412410 Santo Antônio da Platina;146
412420 Santo Antônio do Caiuá;5
412430 Santo Antônio do Paraíso;4
412440 Santo Antônio do Sudoeste;36
412450 Santo Inácio;8
412460 São Carlos do Ivaí;7
412470 São Jerônimo da Serra;13
412480 São João;31
412490 São João do Caiuá;5
412500 São João do Ivaí;20
412510 São João do Triunfo;21
412520 São Jorge d'Oeste;20
412530 São Jorge do Ivaí;8
412535 São Jorge do Patrocínio;17
412540 São José da Boa Vista;8
412545 São José das Palmeiras;6
412550 São José dos Pinhais;451
412555 São Manoel do Paraná;3
412560 São Mateus do Sul;98
412570 São Miguel do Iguaçu;55
412575 São Pedro do Iguaçu;11
412580 São Pedro do Ivaí;21
412590 São Pedro do Paraná;5
412600 São Sebastião da Amoreira;11
412610 São Tomé;9
412620 Sapopema;13
412625 Sarandi;79
412627 Saudade do Iguaçu;6
412630 Sengés;18
412635 Serranópolis do Iguaçu;5
412640 Sertaneja;12
412650 Sertanópolis;30
412660 Siqueira Campos;45
412665 Sulina;4
412667 Tamarana;18
412670 Tamboara;7
412680 Tapejara;26
412690 Tapira;10
412700 Teixeira Soares;18
412710 Telêmaco Borba;172
412720 Terra Boa;27
412730 Terra Rica;21
412740 Terra Roxa;33
412750 Tibagi;23
412760 Tijucas do Sul;25
412770 Toledo;536
412780 Tomazina;14
412785 Três Barras do Paraná;19
412788 Tunas do Paraná;7
412790 Tuneiras do Oeste;15
412795 Tupãssi;16
412796 Turvo;15
412800 Ubiratã;59
412810 Umuarama;513
412820 União da Vitória;190
412830 Uniflor;3
412840 Uraí;13
412853 Ventania;9
412855 Vera Cruz do Oeste;18
412860 Verê;17
412865 Virmond;5
412870 Vitorino;9
412850 Wenceslau Braz;29
412880 Xambrê;7
420005 Abdon Batista;5
420010 Abelardo Luz;43
420020 Agrolândia;18
420030 Agronômica;6
420040 Água Doce;17
420050 Águas de Chapecó;9
420055 Águas Frias;7
420060 Águas Mornas;6
420070 Alfredo Wagner;15
420075 Alto Bela Vista;7
420080 Anchieta;10
420090 Angelina;8
420100 Anita Garibaldi;15
420110 Anitápolis;4
420120 Antônio Carlos;12
420125 Apiúna;15
420127 Arabutã;8
420130 Araquari;26
420140 Araranguá;212
420150 Armazém;11
420160 Arroio Trinta;15
420165 Arvoredo;3
420170 Ascurra;17
420180 Atalanta;3
420190 Aurora;5
420195 Balneário Arroio do Silva;9
420205 Balneário Barra do Sul;9
420200 Balneário Camboriú;658
420207 Balneário Gaivota;12
421280 Balneário Piçarras;44
422000 Balneário Rincão;16
420208 Bandeirante;5
420209 Barra Bonita;4
420210 Barra Velha;45
420213 Bela Vista do Toldo;14
420215 Belmonte;5
420220 Benedito Novo;21
420230 Biguaçu;82
420240 Blumenau;1106
420243 Bocaina do Sul;11
420250 Bom Jardim da Serra;6
420253 Bom Jesus;5
420257 Bom Jesus do Oeste;3
420260 Bom Retiro;19
420245 Bombinhas;21
420270 Botuverá;8
420280 Braço do Norte;69
420285 Braço do Trombudo;7
420287 Brunópolis;5
420290 Brusque;281
420300 Caçador;153
420310 Caibi;18
420315 Calmon;4
420320 Camboriú;59
420330 Campo Alegre;14
420340 Campo Belo do Sul;15
420350 Campo Erê;23
420360 Campos Novos;109
420370 Canelinha;20
420380 Canoinhas;159
420325 Capão Alto;3
